"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13","should update document language attribute","UIManager","Thu Feb 05 02:59:34 UTC 2026","passed","Thu Feb 05 02:59:34 UTC 2026","","language switching","",""
"","7","Missing localStorage items are handled","WSTG-CONF-02: Error Handling Testing","Thu Feb 05 02:59:35 UTC 2026","passed","Thu Feb 05 02:59:35 UTC 2026","","localStorage Error Handling","",""
"","","VULNERABILITY: Orders can be created with empty shipping info","WSTG-BUSL-02: Checkout Bypass Testing","Thu Feb 05 02:59:35 UTC 2026","skipped","","","Shipping Validation Bypass","",""
"","5","should have logout key in both languages","i18n translation data","Thu Feb 05 02:59:35 UTC 2026","passed","Thu Feb 05 02:59:35 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: No session token - relies on localStorage flag","WSTG-ATHN-02: Password Storage Testing","Thu Feb 05 02:59:35 UTC 2026","skipped","","","Session Token Security","",""
"","7","FIXED: escapeHTML neutralizes XSS payload: <svg onload=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Thu Feb 05 02:59:35 UTC 2026","passed","Thu Feb 05 02:59:35 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","9","should have all required category options","i18n translation data","Thu Feb 05 02:59:35 UTC 2026","passed","Thu Feb 05 02:59:35 UTC 2026","","category and sorting options","",""
"","16","Security Recommendation: textContent should be used instead of innerHTML","WSTG-INPV-01: Stored XSS Testing","Thu Feb 05 02:59:34 UTC 2026","passed","Thu Feb 05 02:59:34 UTC 2026","","Todo/Memo Input - XSS Vectors","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","3193","Add a product to the cart","","Thu Feb 05 03:00:54 UTC 2026","passed","Thu Feb 05 03:00:57 UTC 2026","","","",""
"","5","should call all update methods","UIManager","Thu Feb 05 02:59:34 UTC 2026","passed","Thu Feb 05 02:59:34 UTC 2026","","UI update methods","",""
"","5","should have password key in both languages","i18n translation data","Thu Feb 05 02:59:35 UTC 2026","passed","Thu Feb 05 02:59:35 UTC 2026","","required keys existence","",""
