"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","DOMPurify-like sanitization removes dangerous elements","WSTG-INPV-02: DOM-based XSS Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Remediation Patterns","",""
"","10","should display success message","UIManager","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","message display","",""
"","3","should have login_required key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","76","should initialize with default values","AppState","Thu Mar 05 02:58:20 UTC 2026","passed","Thu Mar 05 02:58:20 UTC 2026","","constructor and initialization","",""
"","17","Safe alternative: textContent does not execute scripts","WSTG-INPV-02: DOM-based XSS Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","innerHTML Sink Analysis","",""
"","10","Invalid JSON in localStorage handling","WSTG-CLNT-01: localStorage Security Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Data Tampering Risks","",""
"","","VULNERABILITY: User preferences stored without protection","WSTG-CLNT-01: localStorage Security Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Sensitive Data Exposure","",""
"","13","should filter by clothing category","Category Tab","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:22 UTC 2026","","category filtering","",""
"","9","GOOD: eval is not used in application","WSTG-INPV-02: DOM-based XSS Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","eval Sink Analysis","",""
"","5","Data may persist after logout (by design)","WSTG-ATHN-02: Password Storage Testing","Thu Mar 05 02:58:22 UTC 2026","passed","Thu Mar 05 02:58:22 UTC 2026","","Logout Security","",""
"","6","should return original name when translation not found","UIManager","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","product name translation","",""
"","11","should have memo_empty key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: Negative quantity can be set","WSTG-BUSL-01: Cart Manipulation Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Quantity Manipulation","",""
"","9","should update placeholder attributes","UIManager","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","language switching","",""
"","","VULNERABILITY: No session token randomness","WSTG-SESS-01: Session Management Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Session Token Analysis","",""
"","8","Event handler payload should not execute: <input onfocus=""alert(1)"" autofocus>","WSTG-INPV-02: DOM-based XSS Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Event Handler Injection","",""
"","10","FIXED: escapeHTML handles all special characters","WSTG-INPV-01: Stored XSS Testing","Thu Mar 05 02:58:20 UTC 2026","passed","Thu Mar 05 02:58:20 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","16","should initialize with empty string (all categories)","Category Tab","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","currentCategory state","",""
"","","Cart total reflects tampered prices","WSTG-BUSL-01: Cart Manipulation Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Price Tampering via localStorage","",""
"","6","should have clothing key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","20","FIXED: escapeHTML neutralizes XSS payload: <script>alert(1)</script>","WSTG-INPV-01: Stored XSS Testing","Thu Mar 05 02:58:20 UTC 2026","passed","Thu Mar 05 02:58:20 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","","VULNERABILITY: No session token - uses localStorage JSON object only","WSTG-SESS-01: Session Management Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Session Token Analysis","",""
"","4","should have translation for product: ワイヤレスイヤホン","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","product names translation","",""
"","4","should have login key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","7","Event handler payload should not execute: <img src=x onmouseover=""alert(1)"">","WSTG-INPV-02: DOM-based XSS Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Event Handler Injection","",""
"","15","should login with correct credentials (admin)","AppState","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","authentication","",""
"","6","localStorage changes affect all tabs","WSTG-CLNT-01: localStorage Security Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Cross-Tab Communication Risks","",""
"","6","should filter by home category","Category Tab","Thu Mar 05 02:58:22 UTC 2026","passed","Thu Mar 05 02:58:22 UTC 2026","","category filtering","",""
"","16","Cart accessible without authentication","WSTG-BUSL-01: Cart Manipulation Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Authentication Bypass for Cart","",""
"","24","GOOD: Logout clears currentUser","WSTG-SESS-01: Session Management Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Logout Functionality","",""
"As a logged-in user
  I want to complete the checkout process
  So that I can place an order and view my order history","7956","Successful checkout with valid information","","Thu Mar 05 02:59:54 UTC 2026","passed","Thu Mar 05 03:00:02 UTC 2026","","","",""
"","4","should have same product names in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","key consistency","",""
"","6","should have translation for product: Tシャツ","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","product names translation","",""
"","6","should add order to orders array","AppState","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","order management","",""
"","3","Logout is accessible from UI","WSTG-SESS-01: Session Management Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Logout Functionality","",""
"As a user
  I want to use the navigation bar
  So that I can easily navigate through the application","2237","Navigation bar shows all links when logged in","","Thu Mar 05 03:00:28 UTC 2026","passed","Thu Mar 05 03:00:31 UTC 2026","","","",""
"","","VULNERABILITY: No session timeout implemented","WSTG-SESS-01: Session Management Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Session Timeout","",""
"","4","should have login_success key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","11","should isolate todos between users","AppState","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","per-user data isolation","",""
"","6","should call all update methods","UIManager","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","UI update methods","",""
"","4","should have footer_text key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: Orders can be created with empty shipping info","WSTG-BUSL-02: Checkout Bypass Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Shipping Validation Bypass","",""
"","","VULNERABILITY: Application uses hardcoded credentials","WSTG-ATHN-01: Authentication Credentials Testing","Thu Mar 05 02:58:22 UTC 2026","skipped","","","Hardcoded Credentials","",""
"","6","FIXED: escapeHTML properly escapes svg onload","WSTG-INPV-01: Stored XSS Testing","Thu Mar 05 02:58:20 UTC 2026","passed","Thu Mar 05 02:58:20 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","","VULNERABILITY: Order total can be set to any value","WSTG-BUSL-02: Checkout Bypass Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Order Total Manipulation","",""
"As a logged-in user
  I want to manage my todo items
  So that I can keep track of my shopping tasks and notes","4601","Delete a todo item","","Thu Mar 05 03:01:03 UTC 2026","passed","Thu Mar 05 03:01:08 UTC 2026","","","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","3318","Add a product to the cart","","Thu Mar 05 02:59:33 UTC 2026","passed","Thu Mar 05 02:59:37 UTC 2026","","","",""
"","3","should have checkout_success key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"As a multilingual user
  I want to switch between English and Japanese
  So that I can use the application in my preferred language","3655","Switch language to English","","Thu Mar 05 03:00:13 UTC 2026","passed","Thu Mar 05 03:00:17 UTC 2026","","","",""
"","4","should have sort_price_high key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","11","Document: Recommended Content-Security-Policy","WSTG-CONF-01: CDN Integrity Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","CSP Headers Recommendation","",""
"","5","localStorage is accessible via JavaScript","WSTG-ATHN-02: Password Storage Testing","Thu Mar 05 02:58:22 UTC 2026","passed","Thu Mar 05 02:58:22 UTC 2026","","Sensitive Data in localStorage","",""
"","","VULNERABILITY: Extremely large quantity can be set","WSTG-BUSL-01: Cart Manipulation Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Quantity Manipulation","",""
"","4","should have translation for product: スニーカー","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","product names translation","",""
"As a user browsing the product catalog
  I want to navigate products by category tabs
  So that I can easily find products in specific categories","3254","Click Electronics tab filters products","","Thu Mar 05 02:59:50 UTC 2026","passed","Thu Mar 05 02:59:54 UTC 2026","","","",""
"","4","should have complete key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: Any JavaScript can modify localStorage","WSTG-CLNT-01: localStorage Security Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Data Tampering Risks","",""
"","13","VULNERABLE: Todo input accepts and stores XSS payload: <img src=x onerror=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Thu Mar 05 02:58:20 UTC 2026","passed","Thu Mar 05 02:58:20 UTC 2026","","Todo/Memo Input - XSS Vectors","",""
"","7","should filter by electronics category","Category Tab","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","category filtering","",""
"","14","Example: JavaScript frame busting code","WSTG-CLNT-02: Clickjacking Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Remediation Patterns","",""
"","7","Event handler payload should not execute: <div onmouseover=""alert(1)"">hover me</div>","WSTG-INPV-02: DOM-based XSS Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Event Handler Injection","",""
"","6","Document: Try-catch wrapper pattern","WSTG-CONF-02: Error Handling Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Exception Handling Patterns","",""
"","","VULNERABILITY: Orders can be created with empty cart via localStorage","WSTG-BUSL-02: Checkout Bypass Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Empty Cart Checkout","",""
"","11","should update cart quantity","AppState","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","cart management","",""
"","20","Add to cart buttons could be clickjacked","WSTG-CLNT-02: Clickjacking Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Sensitive Actions Vulnerable to Clickjacking","",""
"","5","should use namespaced localStorage keys per user","AppState","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","per-user data isolation","",""
"","5","should have product_image key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","4","should have checkout key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","9","should return translation for Japanese","UIManager","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","translation helper","",""
"As a user of ShopTodo
  I want to browse products and complete purchases
  So that I can shop efficiently from discovery to checkout","9602","Complete purchase workflow from login to order history","","Thu Mar 05 03:00:31 UTC 2026","passed","Thu Mar 05 03:00:40 UTC 2026","","","",""
"","6","Example: Session-based storage pattern","WSTG-CLNT-01: localStorage Security Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Remediation Recommendations","",""
"","10","should update active language button","UIManager","Thu Mar 05 02:58:20 UTC 2026","passed","Thu Mar 05 02:58:20 UTC 2026","","language switching","",""
"","12","should return key if translation not found","UIManager","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","translation helper","",""
"","4","should have logout key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"As a user with accessibility needs
  I want the application to be accessible
  So that I can use it with assistive technologies","3643","Home page should have no critical accessibility violations","","Thu Mar 05 02:59:27 UTC 2026","passed","Thu Mar 05 02:59:31 UTC 2026","","","",""
"","12","should switch language and update UI","UIManager","Thu Mar 05 02:58:20 UTC 2026","passed","Thu Mar 05 02:58:20 UTC 2026","","language switching","",""
"","23","FIXED: index.html has clickjacking protection","WSTG-CLNT-02: Clickjacking Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Frame Protection Headers","",""
"","9","GOOD: Source code should not contain sensitive comments","WSTG-CONF-02: Error Handling Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Information Disclosure","",""
"","8","should return exactly 4 products (one from each category)","Recommended Products","Thu Mar 05 02:58:22 UTC 2026","passed","Thu Mar 05 02:58:22 UTC 2026","","getRecommendedProducts","",""
"As a logged-in user
  I want to manage my todo items
  So that I can keep track of my shopping tasks and notes","4098","Add a new todo item","","Thu Mar 05 03:00:55 UTC 2026","passed","Thu Mar 05 03:00:59 UTC 2026","","","",""
"","10","Search input value is used in filter without sanitization","WSTG-INPV-01: Stored XSS Testing","Thu Mar 05 02:58:20 UTC 2026","passed","Thu Mar 05 02:58:20 UTC 2026","","Search Input - XSS Vectors","",""
"","19","FIXED: user-profile.html has clickjacking protection","WSTG-CLNT-02: Clickjacking Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Frame Protection Headers","",""
"","13","FIXED: escapeHTML neutralizes XSS payload: <img src=x onerror=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Thu Mar 05 02:58:20 UTC 2026","passed","Thu Mar 05 02:58:20 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","3","should return the first product from each category","Recommended Products","Thu Mar 05 02:58:22 UTC 2026","passed","Thu Mar 05 02:58:22 UTC 2026","","getRecommendedProducts","",""
"","4","should have add key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","5","should trim todo text","AppState","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","todo management","",""
"","27","Empty cart can be verified","WSTG-BUSL-02: Checkout Bypass Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","Empty Cart Checkout","",""
"","8","Corrupted localStorage handling","WSTG-CONF-02: Error Handling Testing","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","localStorage Error Handling","",""
"","18","should have English translations for all Japanese product names","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","product names translation","",""
"","4","should return empty when search term does not match category","Category Tab","Thu Mar 05 02:58:22 UTC 2026","passed","Thu Mar 05 02:58:22 UTC 2026","","category with search combination","",""
"","16","should reject login with cross-user password","AppState","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","authentication","",""
"","3","should have login_error key in both languages","i18n translation data","Thu Mar 05 02:58:21 UTC 2026","passed","Thu Mar 05 02:58:21 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: Invalid email format accepted in orders","WSTG-BUSL-02: Checkout Bypass Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Shipping Validation Bypass","",""
"","5","should sort filtered category by price low to high","Category Tab","Thu Mar 05 02:58:22 UTC 2026","passed","Thu Mar 05 02:58:22 UTC 2026","","category with sort combination","",""
"","","VULNERABILITY: Session can be created without authentication","WSTG-SESS-01: Session Management Testing","Thu Mar 05 02:58:21 UTC 2026","skipped","","","Session Token Analysis","",""
