"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","should combine search and category filters","AppState","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","product filtering","",""
"","","VULNERABILITY: Weak password accepted","WSTG-ATHN-01: Authentication Credentials Testing","Sun Jan 18 02:47:30 UTC 2026","skipped","","","Password Complexity","",""
"As a logged-in user
  I want to manage my todo items
  So that I can keep track of my shopping tasks and notes","4583","Delete a todo item","","Sun Jan 18 02:50:13 UTC 2026","passed","Sun Jan 18 02:50:17 UTC 2026","","","",""
"","3","should have login_success key in both languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","required keys existence","",""
"","6","FIXED: escapeHTML properly escapes img onerror","WSTG-INPV-01: Stored XSS Testing","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","8","should have memo_added key in both languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","required keys existence","",""
"As a logged-in user
  I want to manage my todo items
  So that I can keep track of my shopping tasks and notes","4025","Add a new todo item","","Sun Jan 18 02:50:04 UTC 2026","passed","Sun Jan 18 02:50:08 UTC 2026","","","",""
"","21","FIXED: escapeHTML properly escapes script tags","WSTG-INPV-01: Stored XSS Testing","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"As a logged-in user
  I want to complete the checkout process
  So that I can place an order and view my order history","8542","View order history after placing order","","Sun Jan 18 02:49:13 UTC 2026","passed","Sun Jan 18 02:49:21 UTC 2026","","","",""
"","12","Login button could be clickjacked","WSTG-CLNT-02: Clickjacking Testing","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","Sensitive Actions Vulnerable to Clickjacking","",""
"","9","should have both ja and en languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","structure validation","",""
"","8","should allow setting back to all categories","Category Tab","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","currentCategory state","",""
"","6","Example: Secure session token generation","WSTG-SESS-01: Session Management Testing","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","Remediation Recommendations","",""
"","7","Example: Session-based storage pattern","WSTG-CLNT-01: localStorage Security Testing","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","Remediation Recommendations","",""
"","17","FIXED: user-profile.html has clickjacking protection","WSTG-CLNT-02: Clickjacking Testing","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","Frame Protection Headers","",""
"","6","should have memo_empty key in both languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","required keys existence","",""
"","4","should have translation for product: プログラミング入門書","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","product names translation","",""
"","4","should have sort_name key in both languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","required keys existence","",""
"","18","should translate category names in Japanese","UIManager","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","category name translation","",""
"","5","should have same product names in both languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","key consistency","",""
"","14","should not add non-existent product","AppState","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","cart management","",""
"","14","should add order to orders array","AppState","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","order management","",""
"","6","Document: Recommended error handling pattern","WSTG-CONF-02: Error Handling Testing","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","Exception Handling Patterns","",""
"","12","should filter by home category","Category Tab","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","category filtering","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3662","Search for a product by English name","","Sun Jan 18 02:49:54 UTC 2026","passed","Sun Jan 18 02:49:58 UTC 2026","","","",""
"","9","should update cart quantity","AppState","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","cart management","",""
"","15","should initialize with empty string (all categories)","Category Tab","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","currentCategory state","",""
"","","VULNERABILITY: Fake orders can be injected","WSTG-BUSL-02: Checkout Bypass Testing","Sun Jan 18 02:47:29 UTC 2026","skipped","","","Order History Manipulation","",""
"","","VULNERABILITY: Session identifier does not change after login","WSTG-SESS-01: Session Management Testing","Sun Jan 18 02:47:29 UTC 2026","skipped","","","Session Fixation","",""
"","","VULNERABILITY: No session token - relies on localStorage flag","WSTG-ATHN-02: Password Storage Testing","Sun Jan 18 02:47:30 UTC 2026","skipped","","","Session Token Security","",""
"","9","Event handler payload should not execute: <div onmouseover=""alert(1)"">hover me</div>","WSTG-INPV-02: DOM-based XSS Testing","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","Event Handler Injection","",""
"","21","Add to cart buttons could be clickjacked","WSTG-CLNT-02: Clickjacking Testing","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","Sensitive Actions Vulnerable to Clickjacking","",""
"","4","should have translation for product: スマートフォン","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","product names translation","",""
"","4","should have appropriate English translations","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","translation quality","",""
"","7","should add todo item","AppState","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","todo management","",""
"","6","FIXED: escapeHTML preserves normal text","WSTG-INPV-01: Stored XSS Testing","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","5","FIXED: Font Awesome has SRI attributes","WSTG-CONF-01: CDN Integrity Testing","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","Font Awesome CDN","",""
"","","VULNERABILITY: Orders can be created with empty cart via localStorage","WSTG-BUSL-02: Checkout Bypass Testing","Sun Jan 18 02:47:29 UTC 2026","skipped","","","Empty Cart Checkout","",""
"","4","Example: Correct SRI implementation","WSTG-CONF-01: CDN Integrity Testing","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","SRI Best Practices","",""
"","4","Check external scripts for SRI attributes","WSTG-CONF-01: CDN Integrity Testing","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","External Script Integrity","",""
"","4","should have logout key in both languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","required keys existence","",""
"","6","FIXED: escapeHTML neutralizes XSS payload: <svg onload=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","","VULNERABILITY: Order total can be set to any value","WSTG-BUSL-02: Checkout Bypass Testing","Sun Jan 18 02:47:29 UTC 2026","skipped","","","Order Total Manipulation","",""
"","7","should have demo_info key in both languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","required keys existence","",""
"","8","should return translation for Japanese","UIManager","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","translation helper","",""
"","4","should have translation for product: ワイヤレスイヤホン","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","product names translation","",""
"","6","should filter by books category","Category Tab","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","category filtering","",""
"","4","should have sort_price_low key in both languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","required keys existence","",""
"","6","FIXED: escapeHTML handles null and undefined","WSTG-INPV-01: Stored XSS Testing","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","7","Safe alternative: textContent does not execute scripts","WSTG-INPV-02: DOM-based XSS Testing","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","innerHTML Sink Analysis","",""
"","5","should have products in all categories","Category Tab","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","category product counts","",""
"As a user browsing the product catalog
  I want to navigate products by category tabs
  So that I can easily find products in specific categories","2674","Default tab is ""All Products""","","Sun Jan 18 02:48:59 UTC 2026","passed","Sun Jan 18 02:49:02 UTC 2026","","","",""
"","4","should have cart_empty key in both languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","required keys existence","",""
"","11","GOOD: Source code should not contain sensitive comments","WSTG-CONF-02: Error Handling Testing","Sun Jan 18 02:47:29 UTC 2026","passed","Sun Jan 18 02:47:29 UTC 2026","","Information Disclosure","",""
"","3","should return empty when search term does not match category","Category Tab","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","category with search combination","",""
"","","VULNERABILITY: All data stored in localStorage persists indefinitely","WSTG-CLNT-01: localStorage Security Testing","Sun Jan 18 02:47:30 UTC 2026","skipped","","","Data Persistence Risks","",""
"","4","should have translation for product: 掃除機","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","product names translation","",""
"","4","currentUser storage does not contain password","WSTG-ATHN-02: Password Storage Testing","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","Password in localStorage","",""
"","6","should have password key in both languages","i18n translation data","Sun Jan 18 02:47:30 UTC 2026","passed","Sun Jan 18 02:47:30 UTC 2026","","required keys existence","",""
