"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","VULNERABILITY: localStorage data is not encrypted","WSTG-CLNT-01: localStorage Security Testing","Tue Dec 23 14:47:24 UTC 2025","skipped","","","Data Tampering Risks","",""
"","6","Large data can be stored (potential DoS vector)","WSTG-CLNT-01: localStorage Security Testing","Tue Dec 23 14:47:24 UTC 2025","passed","Tue Dec 23 14:47:24 UTC 2025","","Storage Quota and DoS","",""
"","78","should initialize with default values","AppState","Tue Dec 23 14:47:23 UTC 2025","passed","Tue Dec 23 14:47:23 UTC 2025","","constructor and initialization","",""
"","9","should have product_names object in both languages","i18n translation data","Tue Dec 23 14:47:24 UTC 2025","passed","Tue Dec 23 14:47:24 UTC 2025","","structure validation","",""
"","","VULNERABILITY: Cart prices can be tampered via localStorage","WSTG-BUSL-01: Cart Manipulation Testing","Tue Dec 23 14:47:24 UTC 2025","skipped","","","Price Tampering via localStorage","",""
"","13","Safe alternative: createElement + textContent pattern","WSTG-INPV-02: DOM-based XSS Testing","Tue Dec 23 14:47:24 UTC 2025","passed","Tue Dec 23 14:47:24 UTC 2025","","innerHTML Sink Analysis","",""
"","3","should have appropriate English translations","i18n translation data","Tue Dec 23 14:47:24 UTC 2025","passed","Tue Dec 23 14:47:24 UTC 2025","","translation quality","",""
"","8","Example: Detecting if page is framed","WSTG-CLNT-02: Clickjacking Testing","Tue Dec 23 14:47:24 UTC 2025","passed","Tue Dec 23 14:47:24 UTC 2025","","Remediation Patterns","",""
"","8","Attribute encoding prevents attribute injection","WSTG-INPV-02: DOM-based XSS Testing","Tue Dec 23 14:47:24 UTC 2025","passed","Tue Dec 23 14:47:24 UTC 2025","","Remediation Patterns","",""
"As a user
  I want to log into the ShopTodo application
  So that I can access the dashboard and manage my shopping and todos","4583","Successful login with valid credentials","","Tue Dec 23 14:49:27 UTC 2025","passed","Tue Dec 23 14:49:32 UTC 2025","","","",""
