"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","FIXED: escapeHTML handles single quotes","WSTG-INPV-01: Stored XSS Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","8","should add product to cart","AppState","Wed Dec 17 14:20:57 UTC 2025","passed","Wed Dec 17 14:20:57 UTC 2025","","cart management","",""
"","41","Data persists across browser sessions","WSTG-CLNT-01: localStorage Security Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Data Persistence Risks","",""
"","14","GOOD: Logout clears currentUser","WSTG-SESS-01: Session Management Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Logout Functionality","",""
"","","VULNERABILITY: Application uses hardcoded credentials","WSTG-ATHN-01: Authentication Credentials Testing","Wed Dec 17 14:20:58 UTC 2025","skipped","","","Hardcoded Credentials","",""
"","6","SQL injection in credentials does not cause errors","WSTG-ATHN-01: Authentication Credentials Testing","Wed Dec 17 14:20:59 UTC 2025","passed","Wed Dec 17 14:20:59 UTC 2025","","Credential Validation","",""
"","5","should have appropriate Japanese translations","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","translation quality","",""
"","4","should have add_to_cart key in both languages","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","required keys existence","",""
"","9","Add to cart buttons could be clickjacked","WSTG-CLNT-02: Clickjacking Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Sensitive Actions Vulnerable to Clickjacking","",""
"","3","should have checkout_success key in both languages","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","required keys existence","",""
"","14","should return key if translation not found","UIManager","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","translation helper","",""
"","6","should call all update methods","UIManager","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","UI update methods","",""
"","10","Server-side validation pattern","WSTG-BUSL-01: Cart Manipulation Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Remediation Recommendations","",""
"","5","should have demo_info key in both languages","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","required keys existence","",""
"","19","localStorage changes affect all tabs","WSTG-CLNT-01: localStorage Security Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Cross-Tab Communication Risks","",""
"","4","Empty credentials are rejected","WSTG-ATHN-01: Authentication Credentials Testing","Wed Dec 17 14:20:59 UTC 2025","passed","Wed Dec 17 14:20:59 UTC 2025","","Credential Validation","",""
"","6","Error messages do not reveal system information","WSTG-CONF-02: Error Handling Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Information Disclosure","",""
"","7","should have all required category options","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","category and sorting options","",""
"","4","currentUser storage does not contain password","WSTG-ATHN-02: Password Storage Testing","Wed Dec 17 14:20:59 UTC 2025","passed","Wed Dec 17 14:20:59 UTC 2025","","Password in localStorage","",""
"","20","FIXED: escapeHTML neutralizes XSS payload: <script>alert(1)</script>","WSTG-INPV-01: Stored XSS Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3100","Search for a product by English name","","Wed Dec 17 14:22:48 UTC 2025","passed","Wed Dec 17 14:22:51 UTC 2025","","","",""
"","5","should have translation for product: スニーカー","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","product names translation","",""
"","3","should have translation for product: ノートパソコン","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","product names translation","",""
"","9","Event handler payload should not execute: <img src=x onmouseover=""alert(1)"">","WSTG-INPV-02: DOM-based XSS Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Event Handler Injection","",""
"","4","should have consistent message types","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","message consistency","",""
"","12","VULNERABLE: Todo input accepts and stores XSS payload: <img src=x onerror=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Wed Dec 17 14:20:57 UTC 2025","passed","Wed Dec 17 14:20:57 UTC 2025","","Todo/Memo Input - XSS Vectors","",""
"","50","should not have empty translation values","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","key consistency","",""
"","","VULNERABILITY: Orders can be created with empty shipping info","WSTG-BUSL-02: Checkout Bypass Testing","Wed Dec 17 14:20:58 UTC 2025","skipped","","","Shipping Validation Bypass","",""
"","3","should have translation for product: Tシャツ","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","product names translation","",""
"","6","should have translation for product: スマートフォン","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","product names translation","",""
"","","VULNERABILITY: All data stored in localStorage persists indefinitely","WSTG-CLNT-01: localStorage Security Testing","Wed Dec 17 14:20:58 UTC 2025","skipped","","","Data Persistence Risks","",""
"","8","Search input value is used in filter without sanitization","WSTG-INPV-01: Stored XSS Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Search Input - XSS Vectors","",""
"","18","Example: CSP frame-ancestors meta tag","WSTG-CLNT-02: Clickjacking Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Remediation Patterns","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","2659","Add a product to the cart","","Wed Dec 17 14:22:06 UTC 2025","passed","Wed Dec 17 14:22:08 UTC 2025","","","",""
"","19","FIXED: user-profile.html has clickjacking protection","WSTG-CLNT-02: Clickjacking Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Frame Protection Headers","",""
"","9","Example: Data integrity check pattern","WSTG-CLNT-01: localStorage Security Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Remediation Recommendations","",""
"","","VULNERABILITY: Fake orders can be injected","WSTG-BUSL-02: Checkout Bypass Testing","Wed Dec 17 14:20:58 UTC 2025","skipped","","","Order History Manipulation","",""
"","6","should have sort_name key in both languages","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","required keys existence","",""
"","","VULNERABILITY: User preferences stored without protection","WSTG-CLNT-01: localStorage Security Testing","Wed Dec 17 14:20:58 UTC 2025","skipped","","","Sensitive Data Exposure","",""
"","6","Example: Session-based storage pattern","WSTG-CLNT-01: localStorage Security Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Remediation Recommendations","",""
"","","VULNERABILITY: Cart prices can be tampered via localStorage","WSTG-BUSL-01: Cart Manipulation Testing","Wed Dec 17 14:20:58 UTC 2025","skipped","","","Price Tampering via localStorage","",""
"","6","should have favorite_memo key in both languages","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","required keys existence","",""
"","6","Missing localStorage items are handled","WSTG-CONF-02: Error Handling Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","localStorage Error Handling","",""
"","8","should update placeholder attributes","UIManager","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","language switching","",""
"","3","should have login_success key in both languages","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","required keys existence","",""
"As a user
  I want to log into the ShopTodo application
  So that I can access the dashboard and manage my shopping and todos","4978","Successful logout","","Wed Dec 17 14:22:40 UTC 2025","passed","Wed Dec 17 14:22:45 UTC 2025","","","",""
"","4","should have translation for product: 掃除機","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","product names translation","",""
"","5","should remove existing message before showing new one","UIManager","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","message display","",""
"","4","should have product_added key in both languages","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","required keys existence","",""
"","7","VULNERABLE: User profile displayName accepts HTML","WSTG-INPV-01: Stored XSS Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","User Profile - XSS Vectors","",""
"","37","VULNERABLE: Todo input accepts and stores XSS payload: <script>alert(1)</script>","WSTG-INPV-01: Stored XSS Testing","Wed Dec 17 14:20:57 UTC 2025","passed","Wed Dec 17 14:20:57 UTC 2025","","Todo/Memo Input - XSS Vectors","",""
"","15","should sort products by price (low to high)","AppState","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","product filtering","",""
"","15","Corrupted localStorage handling","WSTG-CONF-02: Error Handling Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","localStorage Error Handling","",""
"","6","should combine search and category filters","AppState","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","product filtering","",""
"","21","should login with correct credentials","AppState","Wed Dec 17 14:20:57 UTC 2025","passed","Wed Dec 17 14:20:57 UTC 2025","","authentication","",""
"","4","Logout is accessible from UI","WSTG-SESS-01: Session Management Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Logout Functionality","",""
"","6","should have shopping_cart key in both languages","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","required keys existence","",""
"","25","Invalid product ID does not throw errors","WSTG-CONF-02: Error Handling Testing","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","Invalid Input Handling","",""
"","3","should have delete key in both languages","i18n translation data","Wed Dec 17 14:20:58 UTC 2025","passed","Wed Dec 17 14:20:58 UTC 2025","","required keys existence","",""
