"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","should return 0 for empty cart total","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","cart management","",""
"","10","Event handler payload should not execute: <img src=x onmouseover=""alert(1)"">","WSTG-INPV-02: DOM-based XSS Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Event Handler Injection","",""
"As a logged-in user
  I want to complete the checkout process
  So that I can place an order and view my order history","7838","Successful checkout with valid information","","Tue Feb 24 03:02:36 UTC 2026","passed","Tue Feb 24 03:02:44 UTC 2026","","","",""
"","5","should have same keys in both languages (excluding product_names)","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","key consistency","",""
"","11","Security Recommendation: textContent should be used instead of innerHTML","WSTG-INPV-01: Stored XSS Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","Todo/Memo Input - XSS Vectors","",""
"","7","should translate category names","UIManager","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","category name translation","",""
"","9","Error messages do not reveal system information","WSTG-CONF-02: Error Handling Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","Information Disclosure","",""
"As a user browsing the product catalog
  I want to navigate products by category tabs
  So that I can easily find products in specific categories","2644","Default tab is ""All Products""","","Tue Feb 24 03:02:31 UTC 2026","passed","Tue Feb 24 03:02:33 UTC 2026","","","",""
"","6","FIXED: escapeHTML neutralizes XSS payload: <svg onload=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","7","should update cart quantity","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","cart management","",""
"","3","should have translation for product: Web開発の教科書","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","product names translation","",""
"","7","should calculate cart total correctly","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","cart management","",""
"","30","GOOD: Logout clears currentUser","WSTG-SESS-01: Session Management Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","Logout Functionality","",""
"","","VULNERABILITY: Session identifier does not change after login","WSTG-SESS-01: Session Management Testing","Tue Feb 24 03:00:55 UTC 2026","skipped","","","Session Fixation","",""
"","5","Example: Correct SRI implementation","WSTG-CONF-01: CDN Integrity Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","SRI Best Practices","",""
"","6","should load orders from localStorage with namespaced key","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","order management","",""
"","5","should not add non-existent product","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","cart management","",""
"","12","URL parameters are not directly rendered without sanitization","WSTG-INPV-02: DOM-based XSS Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Location Sources Analysis","",""
"As a user browsing the product catalog
  I want to navigate products by category tabs
  So that I can easily find products in specific categories","3235","Click Electronics tab filters products","","Tue Feb 24 03:02:33 UTC 2026","passed","Tue Feb 24 03:02:36 UTC 2026","","","",""
"","3","should have product_catalog key in both languages","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","required keys existence","",""
"","6","should increase quantity when adding existing product","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","cart management","",""
"","14","Example: Session with expiration","WSTG-SESS-01: Session Management Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","Remediation Recommendations","",""
"","8","Add to cart buttons could be clickjacked","WSTG-CLNT-02: Clickjacking Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Sensitive Actions Vulnerable to Clickjacking","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3222","Filter products by category","","Tue Feb 24 03:03:29 UTC 2026","passed","Tue Feb 24 03:03:33 UTC 2026","","","",""
"As a user of ShopTodo
  I want to browse products and complete purchases
  So that I can shop efficiently from discovery to checkout","9493","Complete purchase workflow from login to order history","","Tue Feb 24 03:03:13 UTC 2026","passed","Tue Feb 24 03:03:22 UTC 2026","","","",""
"","5","currentUser storage does not contain password","WSTG-ATHN-02: Password Storage Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Password in localStorage","",""
"","20","should reject login with incorrect password","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","authentication","",""
"","3","should return one product from each category","Recommended Products","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","getRecommendedProducts","",""
"","19","VULNERABLE: Todo input accepts and stores XSS payload: <svg onload=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","Todo/Memo Input - XSS Vectors","",""
"","13","Example: Secure session token generation","WSTG-SESS-01: Session Management Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","Remediation Recommendations","",""
"","5","GOOD: Same error for invalid username and invalid password","WSTG-ATHN-01: Authentication Credentials Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Account Enumeration","",""
"","4","should sort products by name","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","product filtering","",""
"","5","Large data can be stored (potential DoS vector)","WSTG-CLNT-01: localStorage Security Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Storage Quota and DoS","",""
"","","VULNERABILITY: No session token - relies on localStorage flag","WSTG-ATHN-02: Password Storage Testing","Tue Feb 24 03:00:56 UTC 2026","skipped","","","Session Token Security","",""
"","17","should update active language button","UIManager","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","language switching","",""
"","14","Example: JavaScript frame busting code","WSTG-CLNT-02: Clickjacking Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Remediation Patterns","",""
"As a user with accessibility needs
  I want the application to be accessible
  So that I can use it with assistive technologies","2427","Login modal should be accessible","","Tue Feb 24 03:02:14 UTC 2026","passed","Tue Feb 24 03:02:16 UTC 2026","","","",""
"","4","should save all data to storage with namespaced keys","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","language management","",""
"","13","FIXED: escapeHTML properly escapes svg onload","WSTG-INPV-01: Stored XSS Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","14","should return English name when language is English","UIManager","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","product name translation","",""
"","14","should load data from namespaced localStorage keys","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","constructor and initialization","",""
"As a logged-in user
  I want to manage my todo items
  So that I can keep track of my shopping tasks and notes","4027","Add a new todo item","","Tue Feb 24 03:03:36 UTC 2026","passed","Tue Feb 24 03:03:40 UTC 2026","","","",""
"","4","should have translation for product: 掃除機","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","product names translation","",""
"","11","should return translation for Japanese","UIManager","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","translation helper","",""
"","8","Document: Multiple innerHTML usage locations identified","WSTG-INPV-01: Stored XSS Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","XSS Payload Execution Detection","",""
"","5","should have all required sorting options","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","category and sorting options","",""
"","11","GOOD: document.write is not used in application","WSTG-INPV-02: DOM-based XSS Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","document.write Sink Analysis","",""
"","8","Corrupted localStorage handling","WSTG-CONF-02: Error Handling Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","localStorage Error Handling","",""
"","4","should return empty when search term does not match category","Category Tab","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","category with search combination","",""
"","8","Search input value is used in filter without sanitization","WSTG-INPV-01: Stored XSS Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","Search Input - XSS Vectors","",""
"","2","should have complete key in both languages","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: No rate limiting or lockout mechanism","WSTG-ATHN-01: Authentication Credentials Testing","Tue Feb 24 03:00:56 UTC 2026","skipped","","","Brute Force Protection","",""
"","6","should have home key in both languages","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","required keys existence","",""
"","4","should have translation for product: スマートフォン","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","product names translation","",""
"","5","Invalid password is rejected","WSTG-ATHN-01: Authentication Credentials Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Credential Validation","",""
"","12","should reject login with cross-user password","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","authentication","",""
"","20","FIXED: escapeHTML handles Japanese text","WSTG-INPV-01: Stored XSS Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","","VULNERABLE: Order stores shipping info without sanitization","WSTG-INPV-01: Stored XSS Testing","Tue Feb 24 03:00:55 UTC 2026","skipped","","","Shipping Information - XSS Vectors","",""
"","","VULNERABILITY: Orders can be created with empty shipping info","WSTG-BUSL-02: Checkout Bypass Testing","Tue Feb 24 03:00:55 UTC 2026","skipped","","","Shipping Validation Bypass","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","4421","Update item quantity in cart","","Tue Feb 24 03:02:23 UTC 2026","passed","Tue Feb 24 03:02:28 UTC 2026","","","",""
"","6","Safe alternative: createElement + textContent pattern","WSTG-INPV-02: DOM-based XSS Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","innerHTML Sink Analysis","",""
"","8","SQL injection in credentials does not cause errors","WSTG-ATHN-01: Authentication Credentials Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Credential Validation","",""
"","6","should have sort_name key in both languages","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","required keys existence","",""
"","7","Document: Why SRI is important","WSTG-CONF-01: CDN Integrity Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","SRI Best Practices","",""
"","4","should have all_categories key in both languages","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","required keys existence","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3275","Sort products by price ascending","","Tue Feb 24 03:03:33 UTC 2026","passed","Tue Feb 24 03:03:36 UTC 2026","","","",""
"","26","should filter products by search term","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","product filtering","",""
"","19","DOMPurify-like sanitization removes dangerous elements","WSTG-INPV-02: DOM-based XSS Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Remediation Patterns","",""
"","6","should have footer_text key in both languages","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","required keys existence","",""
"","22","should switch language and update UI","UIManager","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","language switching","",""
"","6","should have product_image key in both languages","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","required keys existence","",""
"","5","Example: Generate SRI hash format","WSTG-CONF-01: CDN Integrity Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","SRI Best Practices","",""
"","3","should have memo_placeholder key in both languages","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","required keys existence","",""
"","7","Order validation function should check all fields","WSTG-BUSL-02: Checkout Bypass Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","Remediation Recommendations","",""
"","10","should save order to localStorage with namespaced key","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","order management","",""
"","4","should have memo_added key in both languages","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","required keys existence","",""
"","12","Multiple ""sessions"" share same localStorage","WSTG-SESS-01: Session Management Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","Concurrent Sessions","",""
"","9","Document CDN stylesheets SRI status","WSTG-CONF-01: CDN Integrity Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","External Stylesheet Integrity","",""
"","7","should use namespaced localStorage keys per user","AppState","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","per-user data isolation","",""
"","6","Attribute encoding prevents attribute injection","WSTG-INPV-02: DOM-based XSS Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Remediation Patterns","",""
"","10","Invalid JSON in localStorage handling","WSTG-CLNT-01: localStorage Security Testing","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","Data Tampering Risks","",""
"","6","FIXED: escapeHTML handles null and undefined","WSTG-INPV-01: Stored XSS Testing","Tue Feb 24 03:00:55 UTC 2026","passed","Tue Feb 24 03:00:55 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","5","should have title key in both languages","i18n translation data","Tue Feb 24 03:00:56 UTC 2026","passed","Tue Feb 24 03:00:56 UTC 2026","","required keys existence","",""
