"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","should return unique products (no duplicates)","Recommended Products","Fri Feb 20 02:59:19 UTC 2026","passed","Fri Feb 20 02:59:19 UTC 2026","","getRecommendedProducts","",""
"","9","should use namespaced localStorage keys per user","AppState","Fri Feb 20 02:59:18 UTC 2026","passed","Fri Feb 20 02:59:18 UTC 2026","","per-user data isolation","",""
"","3","should have sort_name key in both languages","i18n translation data","Fri Feb 20 02:59:19 UTC 2026","passed","Fri Feb 20 02:59:19 UTC 2026","","required keys existence","",""
"","7","should have demo_info key in both languages","i18n translation data","Fri Feb 20 02:59:19 UTC 2026","passed","Fri Feb 20 02:59:19 UTC 2026","","required keys existence","",""
"","3","should have all required sorting options","i18n translation data","Fri Feb 20 02:59:19 UTC 2026","passed","Fri Feb 20 02:59:19 UTC 2026","","category and sorting options","",""
"As a user with accessibility needs
  I want the application to be accessible
  So that I can use it with assistive technologies","3701","Home page should have no critical accessibility violations","","Fri Feb 20 03:00:29 UTC 2026","passed","Fri Feb 20 03:00:33 UTC 2026","","","",""
"","8","Session can be hijacked by modifying localStorage","WSTG-ATHN-02: Password Storage Testing","Fri Feb 20 02:59:19 UTC 2026","passed","Fri Feb 20 02:59:19 UTC 2026","","Session Token Security","",""
"","4","should have translation for product: スニーカー","i18n translation data","Fri Feb 20 02:59:19 UTC 2026","passed","Fri Feb 20 02:59:19 UTC 2026","","product names translation","",""
"","16","FIXED: escapeHTML neutralizes XSS payload: <script>alert(1)</script>","WSTG-INPV-01: Stored XSS Testing","Fri Feb 20 02:59:18 UTC 2026","passed","Fri Feb 20 02:59:18 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","4","should have login_required key in both languages","i18n translation data","Fri Feb 20 02:59:19 UTC 2026","passed","Fri Feb 20 02:59:19 UTC 2026","","required keys existence","",""
"","3","GOOD: Same error for invalid username and invalid password","WSTG-ATHN-01: Authentication Credentials Testing","Fri Feb 20 02:59:19 UTC 2026","passed","Fri Feb 20 02:59:19 UTC 2026","","Account Enumeration","",""
"As a logged-in user
  I want to complete the checkout process
  So that I can place an order and view my order history","8547","View order history after placing order","","Fri Feb 20 03:01:03 UTC 2026","passed","Fri Feb 20 03:01:12 UTC 2026","","","",""
"","5","should not add non-existent product","AppState","Fri Feb 20 02:59:18 UTC 2026","passed","Fri Feb 20 02:59:18 UTC 2026","","cart management","",""
"","","VULNERABILITY: Any JavaScript can modify localStorage","WSTG-CLNT-01: localStorage Security Testing","Fri Feb 20 02:59:18 UTC 2026","skipped","","","Data Tampering Risks","",""
"","8","Event handler payload should not execute: <input onfocus=""alert(1)"" autofocus>","WSTG-INPV-02: DOM-based XSS Testing","Fri Feb 20 02:59:19 UTC 2026","passed","Fri Feb 20 02:59:19 UTC 2026","","Event Handler Injection","",""
