"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28","Example: Session with expiration","WSTG-SESS-01: Session Management Testing","Mon Dec 15 16:11:48 UTC 2025","passed","Mon Dec 15 16:11:48 UTC 2025","","Remediation Recommendations","",""
"","3","should have translation for product: ワイヤレスイヤホン","i18n translation data","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","product names translation","",""
"","31","GOOD: Logout clears currentUser","WSTG-SESS-01: Session Management Testing","Mon Dec 15 16:11:48 UTC 2025","passed","Mon Dec 15 16:11:48 UTC 2025","","Logout Functionality","",""
"","5","Event handler payload should not execute: <div onmouseover=""alert(1)"">hover me</div>","WSTG-INPV-02: DOM-based XSS Testing","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","Event Handler Injection","",""
"","5","should have home key in both languages","i18n translation data","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","required keys existence","",""
"","8","should preserve existing orders when creating new order","AppState","Mon Dec 15 16:11:48 UTC 2025","passed","Mon Dec 15 16:11:48 UTC 2025","","order management","",""
"","17","should reject login with incorrect password","AppState","Mon Dec 15 16:11:47 UTC 2025","passed","Mon Dec 15 16:11:47 UTC 2025","","authentication","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","3455","Remove item from cart","","Mon Dec 15 16:12:47 UTC 2025","passed","Mon Dec 15 16:12:50 UTC 2025","","","",""
"","4","should have memo_deleted key in both languages","i18n translation data","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","required keys existence","",""
"","4","should have memo_added key in both languages","i18n translation data","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","required keys existence","",""
"","5","Empty credentials are rejected","WSTG-ATHN-01: Authentication Credentials Testing","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","Credential Validation","",""
"","6","URL parameters are not directly rendered without sanitization","WSTG-INPV-02: DOM-based XSS Testing","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","Location Sources Analysis","",""
"","5","should have all required category options","i18n translation data","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","category and sorting options","",""
"","5","Document: Try-catch wrapper pattern","WSTG-CONF-02: Error Handling Testing","Mon Dec 15 16:11:48 UTC 2025","passed","Mon Dec 15 16:11:48 UTC 2025","","Exception Handling Patterns","",""
"","8","Order validation function should check all fields","WSTG-BUSL-02: Checkout Bypass Testing","Mon Dec 15 16:11:48 UTC 2025","passed","Mon Dec 15 16:11:48 UTC 2025","","Remediation Recommendations","",""
"","24","should return key if translation not found","UIManager","Mon Dec 15 16:11:48 UTC 2025","passed","Mon Dec 15 16:11:48 UTC 2025","","translation helper","",""
"","6","should have product_catalog key in both languages","i18n translation data","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","required keys existence","",""
"","8","document.write is not used in application","WSTG-INPV-02: DOM-based XSS Testing","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","document.write Sink Analysis","",""
"","2","Invalid password is rejected","WSTG-ATHN-01: Authentication Credentials Testing","Mon Dec 15 16:11:49 UTC 2025","passed","Mon Dec 15 16:11:49 UTC 2025","","Credential Validation","",""
"","6","localStorage changes affect all tabs","WSTG-CLNT-01: localStorage Security Testing","Mon Dec 15 16:11:48 UTC 2025","passed","Mon Dec 15 16:11:48 UTC 2025","","Cross-Tab Communication Risks","",""
"","14","Multiple ""sessions"" share same localStorage","WSTG-SESS-01: Session Management Testing","Mon Dec 15 16:11:48 UTC 2025","passed","Mon Dec 15 16:11:48 UTC 2025","","Concurrent Sessions","",""
