"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","should have product_added key in both languages","i18n translation data","Tue Jan 27 02:46:25 UTC 2026","passed","Tue Jan 27 02:46:25 UTC 2026","","required keys existence","",""
"","4","should have shopping_cart key in both languages","i18n translation data","Tue Jan 27 02:46:25 UTC 2026","passed","Tue Jan 27 02:46:25 UTC 2026","","required keys existence","",""
"","8","Document: Multiple innerHTML usage locations identified","WSTG-INPV-01: Stored XSS Testing","Tue Jan 27 02:46:24 UTC 2026","passed","Tue Jan 27 02:46:24 UTC 2026","","XSS Payload Execution Detection","",""
"","10","should translate elements with data-i18n attribute","UIManager","Tue Jan 27 02:46:24 UTC 2026","passed","Tue Jan 27 02:46:24 UTC 2026","","language switching","",""
"","","VULNERABILITY: Invalid payment method can be stored","WSTG-BUSL-02: Checkout Bypass Testing","Tue Jan 27 02:46:25 UTC 2026","skipped","","","Payment Method Bypass","",""
"","3","should have memo_empty key in both languages","i18n translation data","Tue Jan 27 02:46:25 UTC 2026","passed","Tue Jan 27 02:46:25 UTC 2026","","required keys existence","",""
"","8","should create order with cart items","AppState","Tue Jan 27 02:46:24 UTC 2026","passed","Tue Jan 27 02:46:24 UTC 2026","","order management","",""
"","5","currentUser storage does not contain password","WSTG-ATHN-02: Password Storage Testing","Tue Jan 27 02:46:25 UTC 2026","passed","Tue Jan 27 02:46:25 UTC 2026","","Password in localStorage","",""
"","59","should not have empty translation values","i18n translation data","Tue Jan 27 02:46:25 UTC 2026","passed","Tue Jan 27 02:46:25 UTC 2026","","key consistency","",""
"","5","should preserve existing orders when creating new order","AppState","Tue Jan 27 02:46:24 UTC 2026","passed","Tue Jan 27 02:46:24 UTC 2026","","order management","",""
"","6","should set language and save to storage","AppState","Tue Jan 27 02:46:24 UTC 2026","passed","Tue Jan 27 02:46:24 UTC 2026","","language management","",""
"","19","should return key if translation not found","UIManager","Tue Jan 27 02:46:24 UTC 2026","passed","Tue Jan 27 02:46:24 UTC 2026","","translation helper","",""
"","9","should add order to orders array","AppState","Tue Jan 27 02:46:24 UTC 2026","passed","Tue Jan 27 02:46:24 UTC 2026","","order management","",""
"","","VULNERABILITY: No session token - relies on localStorage flag","WSTG-ATHN-02: Password Storage Testing","Tue Jan 27 02:46:25 UTC 2026","skipped","","","Session Token Security","",""
