"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","should have cart_empty key in both languages","i18n translation data","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","required keys existence","",""
"","6","Document: Recommended unhandledrejection handler","WSTG-CONF-02: Error Handling Testing","Mon Dec 29 15:05:04 UTC 2025","passed","Mon Dec 29 15:05:04 UTC 2025","","Global Error Handling","",""
"As a user of ShopTodo
  I want to browse products and complete purchases
  So that I can shop efficiently from discovery to checkout","9501","Complete purchase workflow from login to order history","","Mon Dec 29 15:07:16 UTC 2025","passed","Mon Dec 29 15:07:25 UTC 2025","","","",""
"","6","should have product_names object in both languages","i18n translation data","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","structure validation","",""
"","4","should have consistent message types","i18n translation data","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","message consistency","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","4567","Update item quantity in cart","","Mon Dec 29 15:06:24 UTC 2025","passed","Mon Dec 29 15:06:28 UTC 2025","","","",""
"","","VULNERABILITY: Application uses hardcoded credentials","WSTG-ATHN-01: Authentication Credentials Testing","Mon Dec 29 15:05:05 UTC 2025","skipped","","","Hardcoded Credentials","",""
"","6","FIXED: escapeHTML handles all special characters","WSTG-INPV-01: Stored XSS Testing","Mon Dec 29 15:05:04 UTC 2025","passed","Mon Dec 29 15:05:04 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","","VULNERABILITY: Extremely large quantity can be set","WSTG-BUSL-01: Cart Manipulation Testing","Mon Dec 29 15:05:05 UTC 2025","skipped","","","Quantity Manipulation","",""
"","","VULNERABILITY: Session identifier does not change after login","WSTG-SESS-01: Session Management Testing","Mon Dec 29 15:05:04 UTC 2025","skipped","","","Session Fixation","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","3182","Add a product to the cart","","Mon Dec 29 15:06:16 UTC 2025","passed","Mon Dec 29 15:06:19 UTC 2025","","","",""
"","6","should trim todo text","AppState","Mon Dec 29 15:05:04 UTC 2025","passed","Mon Dec 29 15:05:04 UTC 2025","","todo management","",""
"","13","Security Recommendation: textContent should be used instead of innerHTML","WSTG-INPV-01: Stored XSS Testing","Mon Dec 29 15:05:04 UTC 2025","passed","Mon Dec 29 15:05:04 UTC 2025","","Todo/Memo Input - XSS Vectors","",""
"As a user with accessibility needs
  I want the application to be accessible
  So that I can use it with assistive technologies","2432","Login modal should be accessible","","Mon Dec 29 15:06:14 UTC 2025","passed","Mon Dec 29 15:06:16 UTC 2025","","","",""
"","13","should toggle todo completion","AppState","Mon Dec 29 15:05:04 UTC 2025","passed","Mon Dec 29 15:05:04 UTC 2025","","todo management","",""
"","12","should filter by clothing category","Category Tab","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","category filtering","",""
"","6","should have same keys in both languages (excluding product_names)","i18n translation data","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","key consistency","",""
"","6","should return the first product from each category","Recommended Products","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","getRecommendedProducts","",""
"","47","VULNERABLE: Todo input accepts and stores XSS payload: <script>alert(1)</script>","WSTG-INPV-01: Stored XSS Testing","Mon Dec 29 15:05:04 UTC 2025","passed","Mon Dec 29 15:05:04 UTC 2025","","Todo/Memo Input - XSS Vectors","",""
"","11","should save order to localStorage","AppState","Mon Dec 29 15:05:04 UTC 2025","passed","Mon Dec 29 15:05:04 UTC 2025","","order management","",""
"","8","should remove existing message before showing new one","UIManager","Mon Dec 29 15:05:04 UTC 2025","passed","Mon Dec 29 15:05:04 UTC 2025","","message display","",""
"","25","FIXED: escapeHTML neutralizes XSS payload: <script>alert(1)</script>","WSTG-INPV-01: Stored XSS Testing","Mon Dec 29 15:05:04 UTC 2025","passed","Mon Dec 29 15:05:04 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","11","Example: Data integrity check pattern","WSTG-CLNT-01: localStorage Security Testing","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","Remediation Recommendations","",""
"","8","Attribute encoding prevents attribute injection","WSTG-INPV-02: DOM-based XSS Testing","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","Remediation Patterns","",""
"","4","All external resources should use HTTPS","WSTG-CONF-01: CDN Integrity Testing","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","HTTPS Enforcement","",""
"","8","URL parameters are not directly rendered without sanitization","WSTG-INPV-02: DOM-based XSS Testing","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","Location Sources Analysis","",""
"","5","should have all required sorting options","i18n translation data","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","category and sorting options","",""
"","4","should have appropriate Japanese translations","i18n translation data","Mon Dec 29 15:05:05 UTC 2025","passed","Mon Dec 29 15:05:05 UTC 2025","","translation quality","",""
"As a user
  I want to use the navigation bar
  So that I can easily navigate through the application","5257","Navigation bar shows all links when logged in","","Mon Dec 29 15:07:11 UTC 2025","passed","Mon Dec 29 15:07:16 UTC 2025","","","",""
