"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","should display success message","UIManager","Thu Dec 25 02:38:49 UTC 2025","passed","Thu Dec 25 02:38:49 UTC 2025","","message display","",""
"","18","should login with correct credentials","AppState","Thu Dec 25 02:38:49 UTC 2025","passed","Thu Dec 25 02:38:49 UTC 2025","","authentication","",""
"","16","Multiple ""sessions"" share same localStorage","WSTG-SESS-01: Session Management Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","Concurrent Sessions","",""
"","27","should show all products when category is empty","Category Tab","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","category filtering","",""
"","22","FIXED: user-profile.html has clickjacking protection","WSTG-CLNT-02: Clickjacking Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","Frame Protection Headers","",""
"","16","Example: Detecting if page is framed","WSTG-CLNT-02: Clickjacking Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","Remediation Patterns","",""
"","6","PARTIAL: User data may persist after logout","WSTG-SESS-01: Session Management Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","Logout Functionality","",""
"","13","Checkout button could be clickjacked","WSTG-CLNT-02: Clickjacking Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","Sensitive Actions Vulnerable to Clickjacking","",""
"","4","should have checkout key in both languages","i18n translation data","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","required keys existence","",""
"","16","Event handler payload should not execute: <input onfocus=""alert(1)"" autofocus>","WSTG-INPV-02: DOM-based XSS Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","Event Handler Injection","",""
"","22","FIXED: escapeHTML properly escapes script tags","WSTG-INPV-01: Stored XSS Testing","Thu Dec 25 02:38:49 UTC 2025","passed","Thu Dec 25 02:38:49 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","","VULNERABILITY: Session can be created without authentication","WSTG-SESS-01: Session Management Testing","Thu Dec 25 02:38:50 UTC 2025","skipped","","","Session Token Analysis","",""
"","3","should have all_categories key in both languages","i18n translation data","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","required keys existence","",""
"","6","should call all update methods","UIManager","Thu Dec 25 02:38:49 UTC 2025","passed","Thu Dec 25 02:38:49 UTC 2025","","UI update methods","",""
"","","VULNERABILITY: Invalid payment method can be stored","WSTG-BUSL-02: Checkout Bypass Testing","Thu Dec 25 02:38:50 UTC 2025","skipped","","","Payment Method Bypass","",""
"As a logged-in user
  I want to manage my todo items
  So that I can keep track of my shopping tasks and notes","4542","Mark todo as complete","","Thu Dec 25 02:41:32 UTC 2025","passed","Thu Dec 25 02:41:37 UTC 2025","","","",""
"","15","should have English translations for all Japanese product names","i18n translation data","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","product names translation","",""
"","18","should filter by books category","Category Tab","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","category filtering","",""
"","15","should update active language button","UIManager","Thu Dec 25 02:38:49 UTC 2025","passed","Thu Dec 25 02:38:49 UTC 2025","","language switching","",""
"","7","Corrupted localStorage handling","WSTG-CONF-02: Error Handling Testing","Thu Dec 25 02:38:49 UTC 2025","passed","Thu Dec 25 02:38:49 UTC 2025","","localStorage Error Handling","",""
"","5","Example: Logout with full cleanup","WSTG-SESS-01: Session Management Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","Remediation Recommendations","",""
"","3","should have translation for product: スニーカー","i18n translation data","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","product names translation","",""
"","3","should have incomplete key in both languages","i18n translation data","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","required keys existence","",""
"","22","Document: Why SRI is important","WSTG-CONF-01: CDN Integrity Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","SRI Best Practices","",""
"","14","should remove item when quantity becomes 0","AppState","Thu Dec 25 02:38:49 UTC 2025","passed","Thu Dec 25 02:38:49 UTC 2025","","cart management","",""
"","9","FIXED: escapeHTML neutralizes XSS payload: <img src=x onerror=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Thu Dec 25 02:38:49 UTC 2025","passed","Thu Dec 25 02:38:49 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","11","Server-side validation pattern","WSTG-BUSL-01: Cart Manipulation Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","Remediation Recommendations","",""
"","6","should translate category names in Japanese","UIManager","Thu Dec 25 02:38:49 UTC 2025","passed","Thu Dec 25 02:38:49 UTC 2025","","category name translation","",""
"","11","should have product_removed key in both languages","i18n translation data","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","required keys existence","",""
"","8","should allow setting back to all categories","Category Tab","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","currentCategory state","",""
"","6","GOOD: Source code should not contain sensitive comments","WSTG-CONF-02: Error Handling Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","Information Disclosure","",""
"","8","should return translation for Japanese","UIManager","Thu Dec 25 02:38:49 UTC 2025","passed","Thu Dec 25 02:38:49 UTC 2025","","translation helper","",""
"As a logged-in user
  I want to manage my todo items
  So that I can keep track of my shopping tasks and notes","4586","Delete a todo item","","Thu Dec 25 02:41:37 UTC 2025","passed","Thu Dec 25 02:41:42 UTC 2025","","","",""
"","8","Data may persist after logout (by design)","WSTG-ATHN-02: Password Storage Testing","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","Logout Security","",""
"","7","Invalid password is rejected","WSTG-ATHN-01: Authentication Credentials Testing","Thu Dec 25 02:38:51 UTC 2025","passed","Thu Dec 25 02:38:51 UTC 2025","","Credential Validation","",""
"","5","should have same keys in both languages (excluding product_names)","i18n translation data","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","key consistency","",""
"","","VULNERABILITY: Order history with PII can be stored","WSTG-CLNT-01: localStorage Security Testing","Thu Dec 25 02:38:50 UTC 2025","skipped","","","Sensitive Data Exposure","",""
"","4","should have login_success key in both languages","i18n translation data","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","required keys existence","",""
"","5","should sort filtered category by name","Category Tab","Thu Dec 25 02:38:50 UTC 2025","passed","Thu Dec 25 02:38:50 UTC 2025","","category with sort combination","",""
