"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","should have all_categories key in both languages","i18n translation data","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","required keys existence","",""
"","6","should add order to orders array","AppState","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","order management","",""
"","25","Invalid product ID does not throw errors","WSTG-CONF-02: Error Handling Testing","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","Invalid Input Handling","",""
"","2","should have product_added key in both languages","i18n translation data","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","required keys existence","",""
"","6","should clear cart after creating order","AppState","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","order management","",""
"","3","should have delete key in both languages","i18n translation data","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","required keys existence","",""
"","4","should have same keys in both languages (excluding product_names)","i18n translation data","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","key consistency","",""
"","13","VULNERABILITY: Order total can be set to any value","WSTG-BUSL-02: Checkout Bypass Testing","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","Order Total Manipulation","",""
"","8","Example: Session with expiration","WSTG-SESS-01: Session Management Testing","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","Remediation Recommendations","",""
"","9","should logout and clear data","AppState","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","authentication","",""
"","4","should have login key in both languages","i18n translation data","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","required keys existence","",""
"","5","Example: Logout with full cleanup","WSTG-SESS-01: Session Management Testing","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","Remediation Recommendations","",""
"","14","should remove item when quantity becomes 0","AppState","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","cart management","",""
"","5","should have demo_info key in both languages","i18n translation data","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","required keys existence","",""
"","4","Source code contains plaintext password","WSTG-ATHN-01: Authentication Credentials Testing","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","Hardcoded Credentials","",""
"","4","VULNERABILITY: PII can be stored in plaintext localStorage","WSTG-ATHN-02: Password Storage Testing","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","Sensitive Data in localStorage","",""
"","4","should have all required category options","i18n translation data","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","category and sorting options","",""
"","10","Add to cart buttons could be clickjacked","WSTG-CLNT-02: Clickjacking Testing","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","Sensitive Actions Vulnerable to Clickjacking","",""
"","4","should have clothing key in both languages","i18n translation data","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","required keys existence","",""
"","3","Empty credentials are rejected","WSTG-ATHN-01: Authentication Credentials Testing","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","Credential Validation","",""
"","3","should call all update methods","UIManager","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","UI update methods","",""
"","3","should have cart_empty key in both languages","i18n translation data","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","required keys existence","",""
"","10","Missing localStorage items are handled","WSTG-CONF-02: Error Handling Testing","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","localStorage Error Handling","",""
"","4","should have footer_text key in both languages","i18n translation data","Mon Dec 15 15:58:13 UTC 2025","passed","Mon Dec 15 15:58:13 UTC 2025","","required keys existence","",""
"","5","FIXED: escapeHTML handles null and undefined","WSTG-INPV-01: Stored XSS Testing","Mon Dec 15 15:58:12 UTC 2025","passed","Mon Dec 15 15:58:12 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
