"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","Check for verbose console logging","WSTG-CONF-02: Error Handling Testing","Wed Feb 04 02:57:53 UTC 2026","passed","Wed Feb 04 02:57:53 UTC 2026","","Debug Mode Detection","",""
"","4","should trim todo text","AppState","Wed Feb 04 02:57:53 UTC 2026","passed","Wed Feb 04 02:57:53 UTC 2026","","todo management","",""
"","8","Search input value is used in filter without sanitization","WSTG-INPV-01: Stored XSS Testing","Wed Feb 04 02:57:53 UTC 2026","passed","Wed Feb 04 02:57:53 UTC 2026","","Search Input - XSS Vectors","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3287","Filter products by category","","Wed Feb 04 03:00:23 UTC 2026","passed","Wed Feb 04 03:00:26 UTC 2026","","","",""
"","26","Empty cart can be verified","WSTG-BUSL-02: Checkout Bypass Testing","Wed Feb 04 02:57:53 UTC 2026","passed","Wed Feb 04 02:57:53 UTC 2026","","Empty Cart Checkout","",""
"","","VULNERABILITY: Session can be created without authentication","WSTG-SESS-01: Session Management Testing","Wed Feb 04 02:57:53 UTC 2026","skipped","","","Session Token Analysis","",""
"","8","should update cart quantity","AppState","Wed Feb 04 02:57:53 UTC 2026","passed","Wed Feb 04 02:57:53 UTC 2026","","cart management","",""
"","5","should set language and save to storage","AppState","Wed Feb 04 02:57:53 UTC 2026","passed","Wed Feb 04 02:57:53 UTC 2026","","language management","",""
"","10","Check for debug flags in source code","WSTG-CONF-02: Error Handling Testing","Wed Feb 04 02:57:53 UTC 2026","passed","Wed Feb 04 02:57:53 UTC 2026","","Debug Mode Detection","",""
"","8","Example: Logout with full cleanup","WSTG-SESS-01: Session Management Testing","Wed Feb 04 02:57:53 UTC 2026","passed","Wed Feb 04 02:57:53 UTC 2026","","Remediation Recommendations","",""
"As a multilingual user
  I want to switch between English and Japanese
  So that I can use the application in my preferred language","3207","Switch language to English","","Wed Feb 04 02:59:49 UTC 2026","passed","Wed Feb 04 02:59:52 UTC 2026","","","",""
"","21","Example: Detecting if page is framed","WSTG-CLNT-02: Clickjacking Testing","Wed Feb 04 02:57:53 UTC 2026","passed","Wed Feb 04 02:57:53 UTC 2026","","Remediation Patterns","",""
"","2","should have add key in both languages","i18n translation data","Wed Feb 04 02:57:53 UTC 2026","passed","Wed Feb 04 02:57:53 UTC 2026","","required keys existence","",""
"","3","should have delete key in both languages","i18n translation data","Wed Feb 04 02:57:54 UTC 2026","passed","Wed Feb 04 02:57:54 UTC 2026","","required keys existence","",""
