"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","should have translation for product: ノートパソコン","i18n translation data","Tue Jan 06 02:40:41 UTC 2026","passed","Tue Jan 06 02:40:41 UTC 2026","","product names translation","",""
"","3","should have translation for product: 掃除機","i18n translation data","Tue Jan 06 02:40:41 UTC 2026","passed","Tue Jan 06 02:40:41 UTC 2026","","product names translation","",""
"","4","should return unique products (no duplicates)","Recommended Products","Tue Jan 06 02:40:41 UTC 2026","passed","Tue Jan 06 02:40:41 UTC 2026","","getRecommendedProducts","",""
"","8","should return translation for current language","UIManager","Tue Jan 06 02:40:40 UTC 2026","passed","Tue Jan 06 02:40:40 UTC 2026","","translation helper","",""
"","11","Security Recommendation: textContent should be used instead of innerHTML","WSTG-INPV-01: Stored XSS Testing","Tue Jan 06 02:40:40 UTC 2026","passed","Tue Jan 06 02:40:40 UTC 2026","","Todo/Memo Input - XSS Vectors","",""
"","5","Large data can be stored (potential DoS vector)","WSTG-CLNT-01: localStorage Security Testing","Tue Jan 06 02:40:40 UTC 2026","passed","Tue Jan 06 02:40:40 UTC 2026","","Storage Quota and DoS","",""
"","5","should have memo_added key in both languages","i18n translation data","Tue Jan 06 02:40:41 UTC 2026","passed","Tue Jan 06 02:40:41 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: PII can be stored in plaintext localStorage","WSTG-ATHN-02: Password Storage Testing","Tue Jan 06 02:40:41 UTC 2026","skipped","","","Sensitive Data in localStorage","",""
"","4","should have correct total when summing all categories","Category Tab","Tue Jan 06 02:40:41 UTC 2026","passed","Tue Jan 06 02:40:41 UTC 2026","","category product counts","",""
"","2","Empty credentials are rejected","WSTG-ATHN-01: Authentication Credentials Testing","Tue Jan 06 02:40:41 UTC 2026","passed","Tue Jan 06 02:40:41 UTC 2026","","Credential Validation","",""
