"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","Document: Recommended unhandledrejection handler","WSTG-CONF-02: Error Handling Testing","Sat Feb 07 06:03:28 UTC 2026","passed","Sat Feb 07 06:03:28 UTC 2026","","Global Error Handling","",""
"","21","Data persists across browser sessions","WSTG-CLNT-01: localStorage Security Testing","Sat Feb 07 06:03:29 UTC 2026","passed","Sat Feb 07 06:03:29 UTC 2026","","Data Persistence Risks","",""
"","5","should have home key in both languages","i18n translation data","Sat Feb 07 06:03:29 UTC 2026","passed","Sat Feb 07 06:03:29 UTC 2026","","required keys existence","",""
"","4","should have product_removed key in both languages","i18n translation data","Sat Feb 07 06:03:29 UTC 2026","passed","Sat Feb 07 06:03:29 UTC 2026","","required keys existence","",""
"As a user browsing the product catalog
  I want to navigate products by category tabs
  So that I can easily find products in specific categories","2650","All category tabs are displayed","","Sat Feb 07 06:04:57 UTC 2026","passed","Sat Feb 07 06:05:00 UTC 2026","","","",""
"","11","should return key if translation not found","UIManager","Sat Feb 07 06:03:28 UTC 2026","passed","Sat Feb 07 06:03:28 UTC 2026","","translation helper","",""
"","4","should have sort_name key in both languages","i18n translation data","Sat Feb 07 06:03:29 UTC 2026","passed","Sat Feb 07 06:03:29 UTC 2026","","required keys existence","",""
"","5","FIXED: escapeHTML neutralizes XSS payload: <svg onload=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Sat Feb 07 06:03:28 UTC 2026","passed","Sat Feb 07 06:03:28 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","18","Example: Data integrity check pattern","WSTG-CLNT-01: localStorage Security Testing","Sat Feb 07 06:03:29 UTC 2026","passed","Sat Feb 07 06:03:29 UTC 2026","","Remediation Recommendations","",""
"","11","GOOD: eval is not used in application","WSTG-INPV-02: DOM-based XSS Testing","Sat Feb 07 06:03:29 UTC 2026","passed","Sat Feb 07 06:03:29 UTC 2026","","eval Sink Analysis","",""
"","","VULNERABILITY: No session timeout implemented","WSTG-SESS-01: Session Management Testing","Sat Feb 07 06:03:28 UTC 2026","skipped","","","Session Timeout","",""
"As a user
  I want to log into the ShopTodo application
  So that I can access the dashboard and manage my shopping and todos","4520","Successful login with valid credentials","","Sat Feb 07 06:05:28 UTC 2026","passed","Sat Feb 07 06:05:33 UTC 2026","","","",""
"","10","FIXED: escapeHTML preserves normal text","WSTG-INPV-01: Stored XSS Testing","Sat Feb 07 06:03:28 UTC 2026","passed","Sat Feb 07 06:03:28 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
