"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","62","Invalid product ID does not throw errors","WSTG-CONF-02: Error Handling Testing","Mon Dec 15 14:59:30 UTC 2025","passed","Mon Dec 15 14:59:30 UTC 2025","","Invalid Input Handling","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3085","Search for a product by Japanese name","","Mon Dec 15 15:01:08 UTC 2025","passed","Mon Dec 15 15:01:11 UTC 2025","","","",""
"","3","VULNERABLE: Todo input accepts and stores XSS payload: <img src=x onerror=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","Todo/Memo Input - XSS Vectors","",""
"","8","VULNERABILITY: Invalid payment method can be stored","WSTG-BUSL-02: Checkout Bypass Testing","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","Payment Method Bypass","",""
"","8","should have checkout key in both languages","i18n translation data","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","required keys existence","",""
"","5","should have search_placeholder key in both languages","i18n translation data","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","required keys existence","",""
"","3","Invalid username is rejected","WSTG-ATHN-01: Authentication Credentials Testing","Mon Dec 15 14:59:32 UTC 2025","passed","Mon Dec 15 14:59:32 UTC 2025","","Credential Validation","",""
"","9","should update placeholder attributes","UIManager","Mon Dec 15 14:59:30 UTC 2025","passed","Mon Dec 15 14:59:30 UTC 2025","","language switching","",""
"","6","should have translation for product: ジーンズ","i18n translation data","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","product names translation","",""
"","11","should have username key in both languages","i18n translation data","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","required keys existence","",""
"","63","should not have empty translation values","i18n translation data","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","key consistency","",""
"","8","VULNERABILITY: No session token randomness","WSTG-SESS-01: Session Management Testing","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","Session Token Analysis","",""
"","5","Error messages do not reveal system information","WSTG-CONF-02: Error Handling Testing","Mon Dec 15 14:59:30 UTC 2025","passed","Mon Dec 15 14:59:30 UTC 2025","","Information Disclosure","",""
"","8","Example: Data integrity check pattern","WSTG-CLNT-01: localStorage Security Testing","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","Remediation Recommendations","",""
"","12","should create order with cart items","AppState","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","order management","",""
"","7","should display success message","UIManager","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","message display","",""
"","15","should login with correct credentials","AppState","Mon Dec 15 14:59:30 UTC 2025","passed","Mon Dec 15 14:59:30 UTC 2025","","authentication","",""
"","5","VULNERABLE: User profile displayName accepts HTML","WSTG-INPV-01: Stored XSS Testing","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","User Profile - XSS Vectors","",""
"","5","VULNERABILITY: Orders can be created with empty shipping info","WSTG-BUSL-02: Checkout Bypass Testing","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","Shipping Validation Bypass","",""
"","10","should have product_catalog key in both languages","i18n translation data","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","required keys existence","",""
"","10","Document: Recommended error handling pattern","WSTG-CONF-02: Error Handling Testing","Mon Dec 15 14:59:30 UTC 2025","passed","Mon Dec 15 14:59:30 UTC 2025","","Exception Handling Patterns","",""
"","15","should combine search and category filters","AppState","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","product filtering","",""
"","7","should remove item when quantity becomes 0","AppState","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","cart management","",""
"","13","should update document language attribute","UIManager","Mon Dec 15 14:59:30 UTC 2025","passed","Mon Dec 15 14:59:30 UTC 2025","","language switching","",""
"","6","should return original name when translation not found","UIManager","Mon Dec 15 14:59:31 UTC 2025","passed","Mon Dec 15 14:59:31 UTC 2025","","product name translation","",""
"","13","should translate elements with data-i18n attribute","UIManager","Mon Dec 15 14:59:30 UTC 2025","passed","Mon Dec 15 14:59:30 UTC 2025","","language switching","",""
