"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"As a logged-in user
  I want to complete the checkout process
  So that I can place an order and view my order history","7844","Successful checkout with valid information","","Fri Dec 19 18:12:35 UTC 2025","passed","Fri Dec 19 18:12:42 UTC 2025","","","",""
"","5","should allow setting back to all categories","Category Tab","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","currentCategory state","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3614","Search for a product by English name","","Fri Dec 19 18:13:25 UTC 2025","passed","Fri Dec 19 18:13:29 UTC 2025","","","",""
"","7","should return 0 for empty cart total","AppState","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","cart management","",""
"As a logged-in user
  I want to complete the checkout process
  So that I can place an order and view my order history","8547","View order history after placing order","","Fri Dec 19 18:12:42 UTC 2025","passed","Fri Dec 19 18:12:51 UTC 2025","","","",""
"As a multilingual user
  I want to switch between English and Japanese
  So that I can use the application in my preferred language","3182","Switch language to English","","Fri Dec 19 18:12:54 UTC 2025","passed","Fri Dec 19 18:12:57 UTC 2025","","","",""
"","6","Document: Try-catch wrapper pattern","WSTG-CONF-02: Error Handling Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","Exception Handling Patterns","",""
"","7","Checkout button could be clickjacked","WSTG-CLNT-02: Clickjacking Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","Sensitive Actions Vulnerable to Clickjacking","",""
"As a multilingual user
  I want to switch between English and Japanese
  So that I can use the application in my preferred language","3343","Switch language to Japanese","","Fri Dec 19 18:12:51 UTC 2025","passed","Fri Dec 19 18:12:54 UTC 2025","","","",""
"","5","SQL injection in credentials does not cause errors","WSTG-ATHN-01: Authentication Credentials Testing","Fri Dec 19 18:11:08 UTC 2025","passed","Fri Dec 19 18:11:08 UTC 2025","","Credential Validation","",""
"","10","should create order with cart items","AppState","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","order management","",""
"","3","should have memo_deleted key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","6","should return empty when search term does not match category","Category Tab","Fri Dec 19 18:11:08 UTC 2025","passed","Fri Dec 19 18:11:08 UTC 2025","","category with search combination","",""
"","","VULNERABILITY: Fake orders can be injected","WSTG-BUSL-02: Checkout Bypass Testing","Fri Dec 19 18:11:07 UTC 2025","skipped","","","Order History Manipulation","",""
"","5","should have translation for product: スマートフォン","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","product names translation","",""
"","3","should have checkout key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","5","should set category using setCategory method","Category Tab","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","currentCategory state","",""
"","4","FIXED: Font Awesome has SRI attributes","WSTG-CONF-01: CDN Integrity Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","Font Awesome CDN","",""
"","7","FIXED: escapeHTML properly escapes svg onload","WSTG-INPV-01: Stored XSS Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","6","should return original name when language is Japanese","UIManager","Fri Dec 19 18:11:06 UTC 2025","passed","Fri Dec 19 18:11:06 UTC 2025","","product name translation","",""
"","4","should have sort_price_low key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","5","should have search_placeholder key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","9","should filter by clothing category","Category Tab","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:08 UTC 2025","","category filtering","",""
"","11","should reject login with incorrect username","AppState","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","authentication","",""
"","","Cart total reflects tampered prices","WSTG-BUSL-01: Cart Manipulation Testing","Fri Dec 19 18:11:07 UTC 2025","skipped","","","Price Tampering via localStorage","",""
"","3","should have login_error key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","7","should add todo item","AppState","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","todo management","",""
"","6","should set language and save to storage","AppState","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","language management","",""
"As a user visiting the ShopTodo application
  I want to see recommended products from each category
  So that I can quickly discover popular items","813","Recommended products come from different categories","","Fri Dec 19 18:13:21 UTC 2025","passed","Fri Dec 19 18:13:21 UTC 2025","","","",""
"As a user browsing the product catalog
  I want to navigate products by category tabs
  So that I can easily find products in specific categories","2619","All category tabs are displayed","","Fri Dec 19 18:12:26 UTC 2025","passed","Fri Dec 19 18:12:29 UTC 2025","","","",""
"","8","should have favorite_memo key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","","VULNERABILITY: Invalid payment method can be stored","WSTG-BUSL-02: Checkout Bypass Testing","Fri Dec 19 18:11:07 UTC 2025","skipped","","","Payment Method Bypass","",""
"","7","FIXED: escapeHTML handles Japanese text","WSTG-INPV-01: Stored XSS Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","11","should return translation for Japanese","UIManager","Fri Dec 19 18:11:06 UTC 2025","passed","Fri Dec 19 18:11:06 UTC 2025","","translation helper","",""
"","3","should have all_categories key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","5","should have translation for product: ノートパソコン","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","product names translation","",""
"","4","should have home key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","","VULNERABILITY: No session token - uses localStorage JSON object only","WSTG-SESS-01: Session Management Testing","Fri Dec 19 18:11:07 UTC 2025","skipped","","","Session Token Analysis","",""
"","8","should update placeholder attributes","UIManager","Fri Dec 19 18:11:06 UTC 2025","passed","Fri Dec 19 18:11:06 UTC 2025","","language switching","",""
"","","VULNERABILITY: Extremely large quantity can be set","WSTG-BUSL-01: Cart Manipulation Testing","Fri Dec 19 18:11:07 UTC 2025","skipped","","","Quantity Manipulation","",""
"","8","FIXED: user-profile.html has clickjacking protection","WSTG-CLNT-02: Clickjacking Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","Frame Protection Headers","",""
"","3","should have sort_name key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","4","Attribute encoding prevents attribute injection","WSTG-INPV-02: DOM-based XSS Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","Remediation Patterns","",""
"","5","should have login key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","6","FIXED: escapeHTML handles null and undefined","WSTG-INPV-01: Stored XSS Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","11","Document: HTTP headers for clickjacking protection","WSTG-CLNT-02: Clickjacking Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","Server-Side Recommendations","",""
"As a logged-in user
  I want to manage my todo items
  So that I can keep track of my shopping tasks and notes","4530","Delete a todo item","","Fri Dec 19 18:13:44 UTC 2025","passed","Fri Dec 19 18:13:49 UTC 2025","","","",""
"","6","should sort filtered category by name","Category Tab","Fri Dec 19 18:11:08 UTC 2025","passed","Fri Dec 19 18:11:08 UTC 2025","","category with sort combination","",""
"","8","should update cart quantity","AppState","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","cart management","",""
"","6","Missing localStorage items are handled","WSTG-CONF-02: Error Handling Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","localStorage Error Handling","",""
"","4","Invalid login credentials do not expose internal errors","WSTG-CONF-02: Error Handling Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","Invalid Input Handling","",""
"","23","should update active language button","UIManager","Fri Dec 19 18:11:06 UTC 2025","passed","Fri Dec 19 18:11:06 UTC 2025","","language switching","",""
"","3","Check external scripts for SRI attributes","WSTG-CONF-01: CDN Integrity Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","External Script Integrity","",""
"","4","currentUser storage does not contain password","WSTG-ATHN-02: Password Storage Testing","Fri Dec 19 18:11:08 UTC 2025","passed","Fri Dec 19 18:11:08 UTC 2025","","Password in localStorage","",""
"","","VULNERABILITY: Non-existent product ID can be added","WSTG-BUSL-01: Cart Manipulation Testing","Fri Dec 19 18:11:07 UTC 2025","skipped","","","Product ID Manipulation","",""
"","9","Event handler payload should not execute: <input onfocus=""alert(1)"" autofocus>","WSTG-INPV-02: DOM-based XSS Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","Event Handler Injection","",""
"","5","should show all products when category is empty","Category Tab","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","category filtering","",""
"","4","should have sort_price_high key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","4","should have login_success key in both languages","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","required keys existence","",""
"","5","Empty credentials are rejected","WSTG-ATHN-01: Authentication Credentials Testing","Fri Dec 19 18:11:08 UTC 2025","passed","Fri Dec 19 18:11:08 UTC 2025","","Credential Validation","",""
"","12","Document: Recommended error handling pattern","WSTG-CONF-02: Error Handling Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","Exception Handling Patterns","",""
"","6","should trim todo text","AppState","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","todo management","",""
"","4","should have consistent message types","i18n translation data","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","message consistency","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3672","Search for a product by Japanese name","","Fri Dec 19 18:13:21 UTC 2025","passed","Fri Dec 19 18:13:25 UTC 2025","","","",""
"","13","Source code contains plaintext password","WSTG-ATHN-01: Authentication Credentials Testing","Fri Dec 19 18:11:08 UTC 2025","passed","Fri Dec 19 18:11:08 UTC 2025","","Hardcoded Credentials","",""
"","4","Invalid username is rejected","WSTG-ATHN-01: Authentication Credentials Testing","Fri Dec 19 18:11:08 UTC 2025","passed","Fri Dec 19 18:11:08 UTC 2025","","Credential Validation","",""
"","18","Cart accessible without authentication","WSTG-BUSL-01: Cart Manipulation Testing","Fri Dec 19 18:11:07 UTC 2025","passed","Fri Dec 19 18:11:07 UTC 2025","","Authentication Bypass for Cart","",""
