"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","FIXED: escapeHTML properly escapes svg onload","WSTG-INPV-01: Stored XSS Testing","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","2","should have complete key in both languages","i18n translation data","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","required keys existence","",""
"","4","should sort filtered category by name","Category Tab","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","category with sort combination","",""
"","","VULNERABILITY: PII can be stored in plaintext localStorage","WSTG-ATHN-02: Password Storage Testing","Fri Dec 19 17:41:42 UTC 2025","skipped","","","Sensitive Data in localStorage","",""
"","3","Example: Generate SRI hash format","WSTG-CONF-01: CDN Integrity Testing","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","SRI Best Practices","",""
"","13","should add todo item","AppState","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","todo management","",""
"","18","should show all products when category is empty","Category Tab","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","category filtering","",""
"","4","should return unique products (no duplicates)","Recommended Products","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","getRecommendedProducts","",""
"","7","should remove existing message before showing new one","UIManager","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","message display","",""
"","8","Example: Secure session token generation","WSTG-SESS-01: Session Management Testing","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","Remediation Recommendations","",""
"","14","should have clothing key in both languages","i18n translation data","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","required keys existence","",""
"","5","localStorage changes affect all tabs","WSTG-CLNT-01: localStorage Security Testing","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","Cross-Tab Communication Risks","",""
"","6","FIXED: escapeHTML handles single quotes","WSTG-INPV-01: Stored XSS Testing","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","","VULNERABILITY: No session token randomness","WSTG-SESS-01: Session Management Testing","Fri Dec 19 17:41:41 UTC 2025","skipped","","","Session Token Analysis","",""
"","5","localStorage is accessible via JavaScript","WSTG-ATHN-02: Password Storage Testing","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","Sensitive Data in localStorage","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3668","Search for a product by English name","","Fri Dec 19 17:44:06 UTC 2025","passed","Fri Dec 19 17:44:10 UTC 2025","","","",""
"","19","GOOD: eval is not used in application","WSTG-INPV-02: DOM-based XSS Testing","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","eval Sink Analysis","",""
"","3","should have translation for product: ワイヤレスイヤホン","i18n translation data","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","product names translation","",""
"","9","should logout and clear data","AppState","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","authentication","",""
"","3","should have home key in both languages","i18n translation data","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","required keys existence","",""
"","8","FIXED: escapeHTML properly escapes img onerror","WSTG-INPV-01: Stored XSS Testing","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","","VULNERABILITY: No session timeout implemented","WSTG-SESS-01: Session Management Testing","Fri Dec 19 17:41:41 UTC 2025","skipped","","","Session Timeout","",""
"","3","should have translation for product: JavaScript完全ガイド","i18n translation data","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","product names translation","",""
"","4","should have incomplete key in both languages","i18n translation data","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","required keys existence","",""
"","15","should load data from localStorage","AppState","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","constructor and initialization","",""
"","7","should have title key in both languages","i18n translation data","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","required keys existence","",""
"","13","PARTIAL: User data may persist after logout","WSTG-SESS-01: Session Management Testing","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","Logout Functionality","",""
"","7","Example: Correct SRI implementation","WSTG-CONF-01: CDN Integrity Testing","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","SRI Best Practices","",""
"","4","should have checkout key in both languages","i18n translation data","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","required keys existence","",""
"","17","should update active language button","UIManager","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","language switching","",""
"","12","FIXED: escapeHTML neutralizes XSS payload: <svg onload=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"As a user of ShopTodo
  I want to browse products and complete purchases
  So that I can shop efficiently from discovery to checkout","9050","Complete purchase workflow from login to order history","","Fri Dec 19 17:43:52 UTC 2025","passed","Fri Dec 19 17:44:01 UTC 2025","","","",""
"","4","should set category using setCategory method","Category Tab","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","currentCategory state","",""
"","7","Example: Visual frame detection warning","WSTG-CLNT-02: Clickjacking Testing","Fri Dec 19 17:41:42 UTC 2025","passed","Fri Dec 19 17:41:42 UTC 2025","","Remediation Patterns","",""
"","8","should not add empty todo","AppState","Fri Dec 19 17:41:41 UTC 2025","passed","Fri Dec 19 17:41:41 UTC 2025","","todo management","",""
