"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","should have translation for product: プログラミング入門書","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","product names translation","",""
"","4","should update cart quantity","AppState","Mon Dec 15 16:15:03 UTC 2025","passed","Mon Dec 15 16:15:03 UTC 2025","","cart management","",""
"","4","should have search_placeholder key in both languages","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","required keys existence","",""
"","4","should have incomplete key in both languages","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","required keys existence","",""
"","4","Check for verbose console logging","WSTG-CONF-02: Error Handling Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","Debug Mode Detection","",""
"","5","should have memo_deleted key in both languages","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","required keys existence","",""
"","59","should initialize with AppState","UIManager","Mon Dec 15 16:15:03 UTC 2025","passed","Mon Dec 15 16:15:03 UTC 2025","","constructor","",""
"","","VULNERABILITY: Fake orders can be injected","WSTG-BUSL-02: Checkout Bypass Testing","Mon Dec 15 16:15:04 UTC 2025","skipped","","","Order History Manipulation","",""
"","15","should have both ja and en languages","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","structure validation","",""
"","5","should logout and clear data","AppState","Mon Dec 15 16:15:03 UTC 2025","passed","Mon Dec 15 16:15:03 UTC 2025","","authentication","",""
"","6","Example: Logout with full cleanup","WSTG-SESS-01: Session Management Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","Remediation Recommendations","",""
"","30","FIXED: escapeHTML neutralizes XSS payload: <script>alert(1)</script>","WSTG-INPV-01: Stored XSS Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","4","should have translation for product: 掃除機","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","product names translation","",""
"","4","should have checkout_success key in both languages","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","required keys existence","",""
"","","VULNERABILITY: Cart prices can be tampered via localStorage","WSTG-BUSL-01: Cart Manipulation Testing","Mon Dec 15 16:15:04 UTC 2025","skipped","","","Price Tampering via localStorage","",""
"As a multilingual user
  I want to switch between English and Japanese
  So that I can use the application in my preferred language","2671","Switch language to English","","Mon Dec 15 16:16:50 UTC 2025","passed","Mon Dec 15 16:16:52 UTC 2025","","","",""
"","3","GOOD: Same error for invalid username and invalid password","WSTG-ATHN-01: Authentication Credentials Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","Account Enumeration","",""
"","20","Invalid product ID does not throw errors","WSTG-CONF-02: Error Handling Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","Invalid Input Handling","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","3483","Remove item from cart","","Mon Dec 15 16:16:24 UTC 2025","passed","Mon Dec 15 16:16:28 UTC 2025","","","",""
"","4","Example: Correct SRI implementation","WSTG-CONF-01: CDN Integrity Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","SRI Best Practices","",""
"","5","should have all_categories key in both languages","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","required keys existence","",""
"","14","document.write is not used in application","WSTG-INPV-02: DOM-based XSS Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","document.write Sink Analysis","",""
"","20","should return translation for Japanese","UIManager","Mon Dec 15 16:15:03 UTC 2025","passed","Mon Dec 15 16:15:03 UTC 2025","","translation helper","",""
"","2","should have appropriate English translations","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","translation quality","",""
"","","VULNERABILITY: No session token - uses localStorage JSON object only","WSTG-SESS-01: Session Management Testing","Mon Dec 15 16:15:04 UTC 2025","skipped","","","Session Token Analysis","",""
"","7","should have same product names in both languages","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","key consistency","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","3706","Update item quantity in cart","","Mon Dec 15 16:16:28 UTC 2025","passed","Mon Dec 15 16:16:31 UTC 2025","","","",""
"","3","Empty credentials are rejected","WSTG-ATHN-01: Authentication Credentials Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","Credential Validation","",""
"","6","should set language and save to storage","AppState","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","language management","",""
"","15","should sort products by price (high to low)","AppState","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","product filtering","",""
"","16","Login button could be clickjacked","WSTG-CLNT-02: Clickjacking Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","Sensitive Actions Vulnerable to Clickjacking","",""
"","8","should create order with cart items","AppState","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","order management","",""
"","","VULNERABILITY: No session timeout implemented","WSTG-SESS-01: Session Management Testing","Mon Dec 15 16:15:04 UTC 2025","skipped","","","Session Timeout","",""
"","7","Check external scripts for SRI attributes","WSTG-CONF-01: CDN Integrity Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","External Script Integrity","",""
"","6","Example: CSP frame-ancestors meta tag","WSTG-CLNT-02: Clickjacking Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","Remediation Patterns","",""
"","6","should have translation for product: JavaScript完全ガイド","i18n translation data","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","product names translation","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","2893","Add a product to the cart","","Mon Dec 15 16:16:21 UTC 2025","passed","Mon Dec 15 16:16:24 UTC 2025","","","",""
"","","VULNERABILITY: Invalid payment method can be stored","WSTG-BUSL-02: Checkout Bypass Testing","Mon Dec 15 16:15:04 UTC 2025","skipped","","","Payment Method Bypass","",""
"","31","Multiple ""sessions"" share same localStorage","WSTG-SESS-01: Session Management Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","Concurrent Sessions","",""
"","5","Document: Why SRI is important","WSTG-CONF-01: CDN Integrity Testing","Mon Dec 15 16:15:04 UTC 2025","passed","Mon Dec 15 16:15:04 UTC 2025","","SRI Best Practices","",""
