"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","Attribute encoding prevents attribute injection","WSTG-INPV-02: DOM-based XSS Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Remediation Patterns","",""
"","6","Document: HTTP headers for clickjacking protection","WSTG-CLNT-02: Clickjacking Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Server-Side Recommendations","",""
"","4","should have add_to_cart key in both languages","i18n translation data","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","required keys existence","",""
"","8","Document: Recommended window.onerror handler","WSTG-CONF-02: Error Handling Testing","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","Global Error Handling","",""
"","10","VULNERABILITY: Non-existent product ID can be added","WSTG-BUSL-01: Cart Manipulation Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Product ID Manipulation","",""
"","14","should have both ja and en languages","i18n translation data","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","structure validation","",""
"","4","should have title key in both languages","i18n translation data","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","required keys existence","",""
"","10","VULNERABILITY: Invalid payment method can be stored","WSTG-BUSL-02: Checkout Bypass Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Payment Method Bypass","",""
"","5","Server-side validation pattern","WSTG-BUSL-01: Cart Manipulation Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Remediation Recommendations","",""
"","9","should clear cart after creating order","AppState","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","order management","",""
"","5","Session can be hijacked by modifying localStorage","WSTG-ATHN-02: Password Storage Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Session Token Security","",""
"","13","should translate elements with data-i18n attribute","UIManager","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","language switching","",""
"","9","should update document language attribute","UIManager","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","language switching","",""
"","10","should sort products by price (low to high)","AppState","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","product filtering","",""
"","6","should have sort_name key in both languages","i18n translation data","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","required keys existence","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","3659","Update item quantity in cart","","Mon Dec 15 15:36:44 UTC 2025","passed","Mon Dec 15 15:36:48 UTC 2025","","","",""
"","4","VULNERABILITY: No session token - relies on localStorage flag","WSTG-ATHN-02: Password Storage Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Session Token Security","",""
"","3","should have clothing key in both languages","i18n translation data","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","required keys existence","",""
"","3","should have translation for product: スニーカー","i18n translation data","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","product names translation","",""
"","6","should update cart quantity","AppState","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","cart management","",""
"","5","should have complete key in both languages","i18n translation data","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","required keys existence","",""
"","4","should have home key in both languages","i18n translation data","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","required keys existence","",""
"","5","Document: Recommended error handling pattern","WSTG-CONF-02: Error Handling Testing","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","Exception Handling Patterns","",""
"","12","VULNERABILITY: Session can be created without authentication","WSTG-SESS-01: Session Management Testing","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","Session Token Analysis","",""
"As a logged-in user
  I want to manage my todo items
  So that I can keep track of my shopping tasks and notes","3980","Mark todo as complete","","Mon Dec 15 15:37:32 UTC 2025","passed","Mon Dec 15 15:37:36 UTC 2025","","","",""
"","8","VULNERABILITY: No session timeout implemented","WSTG-SESS-01: Session Management Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Session Timeout","",""
"","7","Invalid JSON in localStorage handling","WSTG-CLNT-01: localStorage Security Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Data Tampering Risks","",""
"","11","VULNERABLE: Todo input accepts and stores XSS payload: <svg onload=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","Todo/Memo Input - XSS Vectors","",""
"","4","should have footer_text key in both languages","i18n translation data","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","required keys existence","",""
"","16","should combine search and category filters","AppState","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","product filtering","",""
"","3","Source code contains plaintext password","WSTG-ATHN-01: Authentication Credentials Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Hardcoded Credentials","",""
"","3","Data may persist after logout (by design)","WSTG-ATHN-02: Password Storage Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Logout Security","",""
"","8","Example: CSP frame-ancestors meta tag","WSTG-CLNT-02: Clickjacking Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","Remediation Patterns","",""
"","5","should remove existing message before showing new one","UIManager","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","message display","",""
"","3","Example: Correct SRI implementation","WSTG-CONF-01: CDN Integrity Testing","Mon Dec 15 15:35:42 UTC 2025","passed","Mon Dec 15 15:35:42 UTC 2025","","SRI Best Practices","",""
"","48","VULNERABLE: Todo input accepts and stores XSS payload: <script>alert(1)</script>","WSTG-INPV-01: Stored XSS Testing","Mon Dec 15 15:35:41 UTC 2025","passed","Mon Dec 15 15:35:41 UTC 2025","","Todo/Memo Input - XSS Vectors","",""
