"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","Check for debug flags in source code","WSTG-CONF-02: Error Handling Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Debug Mode Detection","",""
"","4","Check external scripts for SRI attributes","WSTG-CONF-01: CDN Integrity Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","External Script Integrity","",""
"As a user of ShopTodo
  I want to browse products and complete purchases
  So that I can shop efficiently from discovery to checkout","9559","Complete purchase workflow from login to order history","","Sun Jan 11 02:50:37 UTC 2026","passed","Sun Jan 11 02:50:46 UTC 2026","","","",""
"","10","Example: Visual frame detection warning","WSTG-CLNT-02: Clickjacking Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Remediation Patterns","",""
"","11","should remove item when quantity becomes 0","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","cart management","",""
"As a user
  I want to log into the ShopTodo application
  So that I can access the dashboard and manage my shopping and todos","5240","Successful logout","","Sun Jan 11 02:50:28 UTC 2026","passed","Sun Jan 11 02:50:33 UTC 2026","","","",""
"","6","should set language and save to storage","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","language management","",""
"As a logged-in user
  I want to manage my todo items
  So that I can keep track of my shopping tasks and notes","4552","Delete a todo item","","Sun Jan 11 02:51:11 UTC 2026","passed","Sun Jan 11 02:51:15 UTC 2026","","","",""
"","12","FIXED: escapeHTML properly escapes img onerror","WSTG-INPV-01: Stored XSS Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","6","should have search_placeholder key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","3","should have translation for product: Web開発の教科書","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","product names translation","",""
"","9","should remove existing message before showing new one","UIManager","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","message display","",""
"","17","Example: JavaScript frame busting code","WSTG-CLNT-02: Clickjacking Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Remediation Patterns","",""
"","13","should filter products by search term","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","product filtering","",""
"","5","should have product_image key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","21","FIXED: index.html has clickjacking protection","WSTG-CLNT-02: Clickjacking Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Frame Protection Headers","",""
"","3","should handle empty products gracefully","Recommended Products","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","getRecommendedProducts","",""
"","","VULNERABILITY: Session identifier does not change after login","WSTG-SESS-01: Session Management Testing","Sun Jan 11 02:48:18 UTC 2026","skipped","","","Session Fixation","",""
"","13","should reject login with incorrect password","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","authentication","",""
"","","VULNERABLE: Order stores shipping info without sanitization","WSTG-INPV-01: Stored XSS Testing","Sun Jan 11 02:48:18 UTC 2026","skipped","","","Shipping Information - XSS Vectors","",""
"","","VULNERABILITY: No session token randomness","WSTG-SESS-01: Session Management Testing","Sun Jan 11 02:48:18 UTC 2026","skipped","","","Session Token Analysis","",""
"","12","should filter by clothing category","Category Tab","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","category filtering","",""
"As a logged-in user
  I want to complete the checkout process
  So that I can place an order and view my order history","8553","View order history after placing order","","Sun Jan 11 02:50:09 UTC 2026","passed","Sun Jan 11 02:50:17 UTC 2026","","","",""
"","2","should have translation for product: プログラミング入門書","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","product names translation","",""
"","6","FIXED: escapeHTML handles null and undefined","WSTG-INPV-01: Stored XSS Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","6","should filter by home category","Category Tab","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","category filtering","",""
"","11","GOOD: document.write is not used in application","WSTG-INPV-02: DOM-based XSS Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","document.write Sink Analysis","",""
"","12","GOOD: Password is NOT stored in localStorage after login","WSTG-ATHN-02: Password Storage Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Password in localStorage","",""
"","11","should return exactly 4 products (one from each category)","Recommended Products","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","getRecommendedProducts","",""
"","10","should return original name when language is Japanese","UIManager","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","product name translation","",""
"","6","should sort filtered category by price low to high","Category Tab","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","category with sort combination","",""
"","11","URL parameters are not directly rendered without sanitization","WSTG-INPV-02: DOM-based XSS Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Location Sources Analysis","",""
"","6","Example: Logout with full cleanup","WSTG-SESS-01: Session Management Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Remediation Recommendations","",""
"","5","localStorage is accessible via JavaScript","WSTG-ATHN-02: Password Storage Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Sensitive Data in localStorage","",""
"","4","should have login_error key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","3","should have sort_price_low key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","6","should calculate cart total correctly","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","cart management","",""
"","4","GOOD: Same error for invalid username and invalid password","WSTG-ATHN-01: Authentication Credentials Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Account Enumeration","",""
"","20","Check for verbose console logging","WSTG-CONF-02: Error Handling Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Debug Mode Detection","",""
"","4","should have title key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","5","should allow setting back to all categories","Category Tab","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","currentCategory state","",""
"","3","should have login key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","20","should return English name when language is English","UIManager","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","product name translation","",""
"","7","FIXED: escapeHTML neutralizes XSS payload: <img src=x onerror=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","4","should have consistent message types","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","message consistency","",""
"","3","should have translation for product: キッチン用品セット","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","product names translation","",""
"","4","Session can be hijacked by modifying localStorage","WSTG-ATHN-02: Password Storage Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Session Token Security","",""
"","8","Event handler payload should not execute: <img src=x onmouseover=""alert(1)"">","WSTG-INPV-02: DOM-based XSS Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Event Handler Injection","",""
"","","VULNERABILITY: Extremely large quantity can be set","WSTG-BUSL-01: Cart Manipulation Testing","Sun Jan 11 02:48:19 UTC 2026","skipped","","","Quantity Manipulation","",""
"","5","should have consistent formatting","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","translation quality","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","5486","Sort products by price ascending","","Sun Jan 11 02:50:57 UTC 2026","passed","Sun Jan 11 02:51:02 UTC 2026","","","",""
"","31","should update document language attribute","UIManager","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","language switching","",""
"","17","Example: Detecting if page is framed","WSTG-CLNT-02: Clickjacking Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Remediation Patterns","",""
"","13","Order validation function should check all fields","WSTG-BUSL-02: Checkout Bypass Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Remediation Recommendations","",""
"","9","should load data from localStorage","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","constructor and initialization","",""
"","7","VULNERABLE: User profile displayName accepts HTML","WSTG-INPV-01: Stored XSS Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","User Profile - XSS Vectors","",""
"","7","should add order to orders array","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","order management","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3132","Filter products by category","","Sun Jan 11 02:50:54 UTC 2026","passed","Sun Jan 11 02:50:57 UTC 2026","","","",""
"","5","should delete todo item","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","todo management","",""
"","","VULNERABILITY: Order history with PII can be stored","WSTG-CLNT-01: localStorage Security Testing","Sun Jan 11 02:48:19 UTC 2026","skipped","","","Sensitive Data Exposure","",""
"","12","should return translation for Japanese","UIManager","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","translation helper","",""
"","6","should toggle todo completion","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","todo management","",""
"As a user
  I want to log into the ShopTodo application
  So that I can access the dashboard and manage my shopping and todos","4539","Successful login with valid credentials","","Sun Jan 11 02:50:24 UTC 2026","passed","Sun Jan 11 02:50:28 UTC 2026","","","",""
"","3","Invalid username is rejected","WSTG-ATHN-01: Authentication Credentials Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Credential Validation","",""
"","3","should have memo_placeholder key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","4","Data may persist after logout (by design)","WSTG-ATHN-02: Password Storage Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Logout Security","",""
"","4","should filter products by category","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","product filtering","",""
"","3","should have username key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","6","should sort filtered category by name","Category Tab","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","category with sort combination","",""
"","6","should have sort_name key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","4","should have all_categories key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: Negative quantity can be set","WSTG-BUSL-01: Cart Manipulation Testing","Sun Jan 11 02:48:19 UTC 2026","skipped","","","Quantity Manipulation","",""
"","17","should return key if translation not found","UIManager","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","translation helper","",""
"","5","should have all required sorting options","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","category and sorting options","",""
"","7","should trim todo text","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","todo management","",""
"","39","GOOD: Logout clears currentUser","WSTG-SESS-01: Session Management Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Logout Functionality","",""
"","6","Invalid login credentials do not expose internal errors","WSTG-CONF-02: Error Handling Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Invalid Input Handling","",""
"","4","should have incomplete key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","11","should not add non-existent product","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","cart management","",""
"","32","innerHTML with user-controlled data creates XSS risk","WSTG-INPV-02: DOM-based XSS Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","innerHTML Sink Analysis","",""
"","5","should have product_added key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","3","should have complete key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: Orders can be created with empty shipping info","WSTG-BUSL-02: Checkout Bypass Testing","Sun Jan 11 02:48:18 UTC 2026","skipped","","","Shipping Validation Bypass","",""
"","4","should return empty when search term does not match category","Category Tab","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","category with search combination","",""
"","6","Error messages do not reveal system information","WSTG-CONF-02: Error Handling Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Information Disclosure","",""
"","10","Empty string input is handled","WSTG-CONF-02: Error Handling Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Invalid Input Handling","",""
"","15","should switch language and update UI","UIManager","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","language switching","",""
"","11","Source code contains plaintext password","WSTG-ATHN-01: Authentication Credentials Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Hardcoded Credentials","",""
"","10","Example: Session with expiration","WSTG-SESS-01: Session Management Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Remediation Recommendations","",""
"","7","should clear cart after creating order","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","order management","",""
"","7","should create order with cart items","AppState","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","order management","",""
"","","VULNERABILITY: No session timeout implemented","WSTG-SESS-01: Session Management Testing","Sun Jan 11 02:48:18 UTC 2026","skipped","","","Session Timeout","",""
"","4","should have memo_added key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: User preferences stored without protection","WSTG-CLNT-01: localStorage Security Testing","Sun Jan 11 02:48:19 UTC 2026","skipped","","","Sensitive Data Exposure","",""
"","3","should have translation for product: Tシャツ","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","product names translation","",""
"","6","should have cart_empty key in both languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","required keys existence","",""
"","5","All external resources should use HTTPS","WSTG-CONF-01: CDN Integrity Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","HTTPS Enforcement","",""
"","13","should sort filtered category by price high to low","Category Tab","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","category with sort combination","",""
"","5","currentUser storage does not contain password","WSTG-ATHN-02: Password Storage Testing","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","Password in localStorage","",""
"","11","Document: Try-catch wrapper pattern","WSTG-CONF-02: Error Handling Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Exception Handling Patterns","",""
"","14","Invalid product ID does not throw errors","WSTG-CONF-02: Error Handling Testing","Sun Jan 11 02:48:18 UTC 2026","passed","Sun Jan 11 02:48:18 UTC 2026","","Invalid Input Handling","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3611","Search for a product by English name","","Sun Jan 11 02:50:50 UTC 2026","passed","Sun Jan 11 02:50:54 UTC 2026","","","",""
"","3","should have translation for product: スニーカー","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","product names translation","",""
"","15","should have both ja and en languages","i18n translation data","Sun Jan 11 02:48:19 UTC 2026","passed","Sun Jan 11 02:48:19 UTC 2026","","structure validation","",""
