"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","should have all required sorting options","i18n translation data","Sun Mar 08 03:00:28 UTC 2026","passed","Sun Mar 08 03:00:28 UTC 2026","","category and sorting options","",""
"","13","should delete todo item","AppState","Sun Mar 08 03:00:27 UTC 2026","passed","Sun Mar 08 03:00:27 UTC 2026","","todo management","",""
"","25","should login with correct credentials (user1)","AppState","Sun Mar 08 03:00:26 UTC 2026","passed","Sun Mar 08 03:00:26 UTC 2026","","authentication","",""
"","","VULNERABILITY: No session token - uses localStorage JSON object only","WSTG-SESS-01: Session Management Testing","Sun Mar 08 03:00:27 UTC 2026","skipped","","","Session Token Analysis","",""
"As a user
  I want to use the navigation bar
  So that I can easily navigate through the application","1379","Navigation bar shows only public links when not logged in","","Sun Mar 08 03:02:33 UTC 2026","passed","Sun Mar 08 03:02:35 UTC 2026","","","",""
"","5","should trim todo text","AppState","Sun Mar 08 03:00:27 UTC 2026","passed","Sun Mar 08 03:00:27 UTC 2026","","todo management","",""
"","","VULNERABILITY: No session token - relies on localStorage flag","WSTG-ATHN-02: Password Storage Testing","Sun Mar 08 03:00:28 UTC 2026","skipped","","","Session Token Security","",""
"","7","should have home key in both languages","i18n translation data","Sun Mar 08 03:00:27 UTC 2026","passed","Sun Mar 08 03:00:27 UTC 2026","","required keys existence","",""
"","11","should logout and clear in-memory data only","AppState","Sun Mar 08 03:00:26 UTC 2026","passed","Sun Mar 08 03:00:26 UTC 2026","","authentication","",""
"","24","Cart accessible without authentication","WSTG-BUSL-01: Cart Manipulation Testing","Sun Mar 08 03:00:27 UTC 2026","passed","Sun Mar 08 03:00:27 UTC 2026","","Authentication Bypass for Cart","",""
"","4","should have sort_price_high key in both languages","i18n translation data","Sun Mar 08 03:00:27 UTC 2026","passed","Sun Mar 08 03:00:27 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: Session can be created without authentication","WSTG-SESS-01: Session Management Testing","Sun Mar 08 03:00:27 UTC 2026","skipped","","","Session Token Analysis","",""
"","16","Security Recommendation: textContent should be used instead of innerHTML","WSTG-INPV-01: Stored XSS Testing","Sun Mar 08 03:00:26 UTC 2026","passed","Sun Mar 08 03:00:26 UTC 2026","","Todo/Memo Input - XSS Vectors","",""
"","13","should load orders from localStorage with namespaced key","AppState","Sun Mar 08 03:00:27 UTC 2026","passed","Sun Mar 08 03:00:27 UTC 2026","","order management","",""
"","5","should have products in all categories","Category Tab","Sun Mar 08 03:00:28 UTC 2026","passed","Sun Mar 08 03:00:28 UTC 2026","","category product counts","",""
"","11","Document: Recommended Content-Security-Policy","WSTG-CONF-01: CDN Integrity Testing","Sun Mar 08 03:00:27 UTC 2026","passed","Sun Mar 08 03:00:27 UTC 2026","","CSP Headers Recommendation","",""
"","","VULNERABILITY: All data stored in localStorage persists indefinitely","WSTG-CLNT-01: localStorage Security Testing","Sun Mar 08 03:00:27 UTC 2026","skipped","","","Data Persistence Risks","",""
"","11","Example: JavaScript frame busting code","WSTG-CLNT-02: Clickjacking Testing","Sun Mar 08 03:00:27 UTC 2026","passed","Sun Mar 08 03:00:27 UTC 2026","","Remediation Patterns","",""
"","8","should login with correct credentials (user2)","AppState","Sun Mar 08 03:00:26 UTC 2026","passed","Sun Mar 08 03:00:26 UTC 2026","","authentication","",""
