"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","should update placeholder attributes","UIManager","Sat Feb 28 02:48:21 UTC 2026","passed","Sat Feb 28 02:48:21 UTC 2026","","language switching","",""
"","8","Example: Generate SRI hash format","WSTG-CONF-01: CDN Integrity Testing","Sat Feb 28 02:48:22 UTC 2026","passed","Sat Feb 28 02:48:22 UTC 2026","","SRI Best Practices","",""
"","24","Security Recommendation: textContent should be used instead of innerHTML","WSTG-INPV-01: Stored XSS Testing","Sat Feb 28 02:48:21 UTC 2026","passed","Sat Feb 28 02:48:21 UTC 2026","","Todo/Memo Input - XSS Vectors","",""
"","5","should not add empty todo","AppState","Sat Feb 28 02:48:21 UTC 2026","passed","Sat Feb 28 02:48:21 UTC 2026","","todo management","",""
"","12","Example: Logout with full cleanup","WSTG-SESS-01: Session Management Testing","Sat Feb 28 02:48:21 UTC 2026","passed","Sat Feb 28 02:48:21 UTC 2026","","Remediation Recommendations","",""
"","3","should have translation for product: コーヒーメーカー","i18n translation data","Sat Feb 28 02:48:22 UTC 2026","passed","Sat Feb 28 02:48:22 UTC 2026","","product names translation","",""
"","7","Order validation function should check all fields","WSTG-BUSL-02: Checkout Bypass Testing","Sat Feb 28 02:48:21 UTC 2026","passed","Sat Feb 28 02:48:21 UTC 2026","","Remediation Recommendations","",""
"","11","FIXED: escapeHTML handles all special characters","WSTG-INPV-01: Stored XSS Testing","Sat Feb 28 02:48:21 UTC 2026","passed","Sat Feb 28 02:48:21 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","","VULNERABILITY: Any JavaScript can modify localStorage","WSTG-CLNT-01: localStorage Security Testing","Sat Feb 28 02:48:21 UTC 2026","skipped","","","Data Tampering Risks","",""
"","15","should translate category names in Japanese","UIManager","Sat Feb 28 02:48:21 UTC 2026","passed","Sat Feb 28 02:48:21 UTC 2026","","category name translation","",""
"As a user browsing the product catalog
  I want to navigate products by category tabs
  So that I can easily find products in specific categories","2748","All category tabs are displayed","","Sat Feb 28 02:49:57 UTC 2026","passed","Sat Feb 28 02:50:00 UTC 2026","","","",""
"","","VULNERABILITY: PII can be stored in plaintext localStorage","WSTG-ATHN-02: Password Storage Testing","Sat Feb 28 02:48:22 UTC 2026","skipped","","","Sensitive Data in localStorage","",""
"","3","should have clothing key in both languages","i18n translation data","Sat Feb 28 02:48:22 UTC 2026","passed","Sat Feb 28 02:48:22 UTC 2026","","required keys existence","",""
"","20","should login with correct credentials (demo)","AppState","Sat Feb 28 02:48:21 UTC 2026","passed","Sat Feb 28 02:48:21 UTC 2026","","authentication","",""
"","","VULNERABLE: Order stores shipping info without sanitization","WSTG-INPV-01: Stored XSS Testing","Sat Feb 28 02:48:21 UTC 2026","skipped","","","Shipping Information - XSS Vectors","",""
"","5","should remove item when quantity becomes 0","AppState","Sat Feb 28 02:48:21 UTC 2026","passed","Sat Feb 28 02:48:21 UTC 2026","","cart management","",""
"As a user
  I want to log into the ShopTodo application
  So that I can access the dashboard and manage my shopping and todos","5319","Successful logout","","Sat Feb 28 02:50:34 UTC 2026","passed","Sat Feb 28 02:50:39 UTC 2026","","","",""
"","6","FIXED: escapeHTML handles Japanese text","WSTG-INPV-01: Stored XSS Testing","Sat Feb 28 02:48:21 UTC 2026","passed","Sat Feb 28 02:48:21 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","17","Example: Correct SRI implementation","WSTG-CONF-01: CDN Integrity Testing","Sat Feb 28 02:48:22 UTC 2026","passed","Sat Feb 28 02:48:22 UTC 2026","","SRI Best Practices","",""
"","3","should have translation for product: 掃除機","i18n translation data","Sat Feb 28 02:48:22 UTC 2026","passed","Sat Feb 28 02:48:22 UTC 2026","","product names translation","",""
"","24","GOOD: Password is NOT stored in localStorage after login","WSTG-ATHN-02: Password Storage Testing","Sat Feb 28 02:48:22 UTC 2026","passed","Sat Feb 28 02:48:22 UTC 2026","","Password in localStorage","",""
"","11","FIXED: user-profile.html has clickjacking protection","WSTG-CLNT-02: Clickjacking Testing","Sat Feb 28 02:48:22 UTC 2026","passed","Sat Feb 28 02:48:22 UTC 2026","","Frame Protection Headers","",""
"","7","should have both ja and en languages","i18n translation data","Sat Feb 28 02:48:22 UTC 2026","passed","Sat Feb 28 02:48:22 UTC 2026","","structure validation","",""
