"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","should handle missing category gracefully","Recommended Products","Sun Jan 25 02:49:38 UTC 2026","passed","Sun Jan 25 02:49:38 UTC 2026","","getRecommendedProducts","",""
"","","VULNERABILITY: Orders can be created with empty cart via localStorage","WSTG-BUSL-02: Checkout Bypass Testing","Sun Jan 25 02:49:38 UTC 2026","skipped","","","Empty Cart Checkout","",""
"","13","should sort products by price (high to low)","AppState","Sun Jan 25 02:49:38 UTC 2026","passed","Sun Jan 25 02:49:38 UTC 2026","","product filtering","",""
"","","VULNERABILITY: localStorage data is not encrypted","WSTG-CLNT-01: localStorage Security Testing","Sun Jan 25 02:49:38 UTC 2026","skipped","","","Data Tampering Risks","",""
"","5","should have total key in both languages","i18n translation data","Sun Jan 25 02:49:38 UTC 2026","passed","Sun Jan 25 02:49:38 UTC 2026","","required keys existence","",""
"","4","should have delete key in both languages","i18n translation data","Sun Jan 25 02:49:38 UTC 2026","passed","Sun Jan 25 02:49:38 UTC 2026","","required keys existence","",""
"","7","should filter products by category","AppState","Sun Jan 25 02:49:38 UTC 2026","passed","Sun Jan 25 02:49:38 UTC 2026","","product filtering","",""
"","13","should login with correct credentials","AppState","Sun Jan 25 02:49:37 UTC 2026","passed","Sun Jan 25 02:49:37 UTC 2026","","authentication","",""
"","","VULNERABILITY: User preferences stored without protection","WSTG-CLNT-01: localStorage Security Testing","Sun Jan 25 02:49:38 UTC 2026","skipped","","","Sensitive Data Exposure","",""
"","","VULNERABILITY: Cart prices can be tampered via localStorage","WSTG-BUSL-01: Cart Manipulation Testing","Sun Jan 25 02:49:38 UTC 2026","skipped","","","Price Tampering via localStorage","",""
"","14","should update active language button","UIManager","Sun Jan 25 02:49:37 UTC 2026","passed","Sun Jan 25 02:49:37 UTC 2026","","language switching","",""
"","15","should initialize with empty string (all categories)","Category Tab","Sun Jan 25 02:49:38 UTC 2026","passed","Sun Jan 25 02:49:38 UTC 2026","","currentCategory state","",""
"","","VULNERABILITY: PII can be stored in plaintext localStorage","WSTG-ATHN-02: Password Storage Testing","Sun Jan 25 02:49:38 UTC 2026","skipped","","","Sensitive Data in localStorage","",""
"As a user browsing the product catalog
  I want to navigate products by category tabs
  So that I can easily find products in specific categories","3305","Click Electronics tab filters products","","Sun Jan 25 02:51:27 UTC 2026","passed","Sun Jan 25 02:51:31 UTC 2026","","","",""
"","4","should have translation for product: スマートフォン","i18n translation data","Sun Jan 25 02:49:38 UTC 2026","passed","Sun Jan 25 02:49:38 UTC 2026","","product names translation","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3272","Filter products by category","","Sun Jan 25 02:52:24 UTC 2026","passed","Sun Jan 25 02:52:28 UTC 2026","","","",""
