"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","VULNERABLE: Order stores shipping info without sanitization","WSTG-INPV-01: Stored XSS Testing","Thu Dec 25 03:11:53 UTC 2025","skipped","","","Shipping Information - XSS Vectors","",""
"","15","localStorage changes affect all tabs","WSTG-CLNT-01: localStorage Security Testing","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","Cross-Tab Communication Risks","",""
"","7","Empty string input is handled","WSTG-CONF-02: Error Handling Testing","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","Invalid Input Handling","",""
"","15","should update document language attribute","UIManager","Thu Dec 25 03:11:53 UTC 2025","passed","Thu Dec 25 03:11:53 UTC 2025","","language switching","",""
"","","VULNERABILITY: Order total can be set to any value","WSTG-BUSL-02: Checkout Bypass Testing","Thu Dec 25 03:11:54 UTC 2025","skipped","","","Order Total Manipulation","",""
"","8","Example: Generate SRI hash format","WSTG-CONF-01: CDN Integrity Testing","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","SRI Best Practices","",""
"","5","should have product_names object in both languages","i18n translation data","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","structure validation","",""
"","","VULNERABILITY: Weak password accepted","WSTG-ATHN-01: Authentication Credentials Testing","Thu Dec 25 03:11:55 UTC 2025","skipped","","","Password Complexity","",""
"","","VULNERABILITY: Extremely large quantity can be set","WSTG-BUSL-01: Cart Manipulation Testing","Thu Dec 25 03:11:54 UTC 2025","skipped","","","Quantity Manipulation","",""
"","7","should add todo item","AppState","Thu Dec 25 03:11:53 UTC 2025","passed","Thu Dec 25 03:11:53 UTC 2025","","todo management","",""
"","10","should combine search and category filters","AppState","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","product filtering","",""
"","5","should filter by home category","Category Tab","Thu Dec 25 03:11:55 UTC 2025","passed","Thu Dec 25 03:11:55 UTC 2025","","category filtering","",""
"","4","should have complete key in both languages","i18n translation data","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","required keys existence","",""
"","27","should have English translations for all Japanese product names","i18n translation data","Thu Dec 25 03:11:55 UTC 2025","passed","Thu Dec 25 03:11:55 UTC 2025","","product names translation","",""
"","3","should have checkout_confirm key in both languages","i18n translation data","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","required keys existence","",""
"","12","FIXED: escapeHTML neutralizes XSS payload: <svg onload=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","7","should not add empty todo","AppState","Thu Dec 25 03:11:53 UTC 2025","passed","Thu Dec 25 03:11:53 UTC 2025","","todo management","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","3992","Remove item from cart","","Thu Dec 25 03:13:22 UTC 2025","passed","Thu Dec 25 03:13:26 UTC 2025","","","",""
"","6","Check for verbose console logging","WSTG-CONF-02: Error Handling Testing","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","Debug Mode Detection","",""
"","18","should return English name when language is English","UIManager","Thu Dec 25 03:11:53 UTC 2025","passed","Thu Dec 25 03:11:53 UTC 2025","","product name translation","",""
"","","VULNERABILITY: PII can be stored in plaintext localStorage","WSTG-ATHN-02: Password Storage Testing","Thu Dec 25 03:11:55 UTC 2025","skipped","","","Sensitive Data in localStorage","",""
"","3","should have delete key in both languages","i18n translation data","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","required keys existence","",""
"","15","FIXED: escapeHTML properly escapes svg onload","WSTG-INPV-01: Stored XSS Testing","Thu Dec 25 03:11:53 UTC 2025","passed","Thu Dec 25 03:11:53 UTC 2025","","XSS Mitigation - escapeHTML Function","",""
"","","VULNERABILITY: Fake orders can be injected","WSTG-BUSL-02: Checkout Bypass Testing","Thu Dec 25 03:11:54 UTC 2025","skipped","","","Order History Manipulation","",""
"","","VULNERABILITY: Order history with PII can be stored","WSTG-CLNT-01: localStorage Security Testing","Thu Dec 25 03:11:54 UTC 2025","skipped","","","Sensitive Data Exposure","",""
"","19","Example: Session with expiration","WSTG-SESS-01: Session Management Testing","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","Remediation Recommendations","",""
"","7","should return translation for current language","UIManager","Thu Dec 25 03:11:53 UTC 2025","passed","Thu Dec 25 03:11:53 UTC 2025","","translation helper","",""
"","4","should have consistent formatting","i18n translation data","Thu Dec 25 03:11:55 UTC 2025","passed","Thu Dec 25 03:11:55 UTC 2025","","translation quality","",""
"As a logged-in user
  I want to complete the checkout process
  So that I can place an order and view my order history","8475","View order history after placing order","","Thu Dec 25 03:13:47 UTC 2025","passed","Thu Dec 25 03:13:55 UTC 2025","","","",""
"","","VULNERABILITY: No session token - relies on localStorage flag","WSTG-ATHN-02: Password Storage Testing","Thu Dec 25 03:11:55 UTC 2025","skipped","","","Session Token Security","",""
"","9","should sort filtered category by price high to low","Category Tab","Thu Dec 25 03:11:55 UTC 2025","passed","Thu Dec 25 03:11:55 UTC 2025","","category with sort combination","",""
"","14","Invalid login credentials do not expose internal errors","WSTG-CONF-02: Error Handling Testing","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","Invalid Input Handling","",""
"","7","should have incomplete key in both languages","i18n translation data","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","required keys existence","",""
"","4","should show all products when category is empty","Category Tab","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","category filtering","",""
"","7","URL parameters are not directly rendered without sanitization","WSTG-INPV-02: DOM-based XSS Testing","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","Location Sources Analysis","",""
"","13","Example: Secure session token generation","WSTG-SESS-01: Session Management Testing","Thu Dec 25 03:11:54 UTC 2025","passed","Thu Dec 25 03:11:54 UTC 2025","","Remediation Recommendations","",""
