"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","VULNERABILITY: Order total can be set to any value","WSTG-BUSL-02: Checkout Bypass Testing","Wed Dec 17 15:00:52 UTC 2025","skipped","","","Order Total Manipulation","",""
"","12","should have books key in both languages","i18n translation data","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","required keys existence","",""
"","10","Check for debug flags in source code","WSTG-CONF-02: Error Handling Testing","Wed Dec 17 15:00:52 UTC 2025","passed","Wed Dec 17 15:00:52 UTC 2025","","Debug Mode Detection","",""
"","","VULNERABILITY: No session token - uses localStorage JSON object only","WSTG-SESS-01: Session Management Testing","Wed Dec 17 15:00:52 UTC 2025","skipped","","","Session Token Analysis","",""
"","4","should have checkout key in both languages","i18n translation data","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","required keys existence","",""
"","8","should update placeholder attributes","UIManager","Wed Dec 17 15:00:52 UTC 2025","passed","Wed Dec 17 15:00:52 UTC 2025","","language switching","",""
"","14","Check external scripts for SRI attributes","WSTG-CONF-01: CDN Integrity Testing","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","External Script Integrity","",""
"As a user
  I want to log into the ShopTodo application
  So that I can access the dashboard and manage my shopping and todos","8048","Successful logout","","Wed Dec 17 15:02:32 UTC 2025","passed","Wed Dec 17 15:02:40 UTC 2025","","","",""
"","3","should have translation for product: スマートフォン","i18n translation data","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","product names translation","",""
"","3","should have translation for product: コーヒーメーカー","i18n translation data","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","product names translation","",""
"","7","should have incomplete key in both languages","i18n translation data","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","required keys existence","",""
"","","VULNERABILITY: Orders can be created with empty shipping info","WSTG-BUSL-02: Checkout Bypass Testing","Wed Dec 17 15:00:52 UTC 2025","skipped","","","Shipping Validation Bypass","",""
"","14","should remove product from cart","AppState","Wed Dec 17 15:00:52 UTC 2025","passed","Wed Dec 17 15:00:52 UTC 2025","","cart management","",""
"","6","should filter products by category","AppState","Wed Dec 17 15:00:52 UTC 2025","passed","Wed Dec 17 15:00:52 UTC 2025","","product filtering","",""
"","9","Example: JavaScript frame busting code","WSTG-CLNT-02: Clickjacking Testing","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","Remediation Patterns","",""
"","6","DOMPurify-like sanitization removes dangerous elements","WSTG-INPV-02: DOM-based XSS Testing","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","Remediation Patterns","",""
"","16","Multiple ""sessions"" share same localStorage","WSTG-SESS-01: Session Management Testing","Wed Dec 17 15:00:52 UTC 2025","passed","Wed Dec 17 15:00:52 UTC 2025","","Concurrent Sessions","",""
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3046","Search for a product by Japanese name","","Wed Dec 17 15:02:40 UTC 2025","passed","Wed Dec 17 15:02:43 UTC 2025","","","",""
"","7","should have footer_text key in both languages","i18n translation data","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","required keys existence","",""
"","4","should have translation for product: ワイヤレスイヤホン","i18n translation data","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","product names translation","",""
"","7","should have login_success key in both languages","i18n translation data","Wed Dec 17 15:00:53 UTC 2025","passed","Wed Dec 17 15:00:53 UTC 2025","","required keys existence","",""
"","63","should initialize with default values","AppState","Wed Dec 17 15:00:52 UTC 2025","passed","Wed Dec 17 15:00:52 UTC 2025","","constructor and initialization","",""
"","11","should update cart quantity","AppState","Wed Dec 17 15:00:52 UTC 2025","passed","Wed Dec 17 15:00:52 UTC 2025","","cart management","",""
