"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"As a user browsing the product catalog
  I want to search, filter, and sort products
  So that I can find items quickly and efficiently","3262","Sort products by price ascending","","Tue Feb 10 03:06:29 UTC 2026","passed","Tue Feb 10 03:06:32 UTC 2026","","","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","4007","Remove item from cart","","Tue Feb 10 03:05:14 UTC 2026","passed","Tue Feb 10 03:05:18 UTC 2026","","","",""
"","7","DOMPurify-like sanitization removes dangerous elements","WSTG-INPV-02: DOM-based XSS Testing","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","Remediation Patterns","",""
"","5","should have all_categories key in both languages","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","required keys existence","",""
"","13","should return original name when language is Japanese","UIManager","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","product name translation","",""
"","","VULNERABILITY: Non-existent product ID can be added","WSTG-BUSL-01: Cart Manipulation Testing","Tue Feb 10 03:03:55 UTC 2026","skipped","","","Product ID Manipulation","",""
"","12","Error messages do not reveal system information","WSTG-CONF-02: Error Handling Testing","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","Information Disclosure","",""
"","19","GOOD: Password is NOT stored in localStorage after login","WSTG-ATHN-02: Password Storage Testing","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","Password in localStorage","",""
"","6","should not add non-existent product","AppState","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","cart management","",""
"As a logged-in user
  I want to complete the checkout process
  So that I can place an order and view my order history","7848","Successful checkout with valid information","","Tue Feb 10 03:05:31 UTC 2026","passed","Tue Feb 10 03:05:39 UTC 2026","","","",""
"","4","Check external scripts for SRI attributes","WSTG-CONF-01: CDN Integrity Testing","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","External Script Integrity","",""
"","10","should display success message","UIManager","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","message display","",""
"","3","should have footer_text key in both languages","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","required keys existence","",""
"","7","should sort products by name","AppState","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","product filtering","",""
"","4","should have search_placeholder key in both languages","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","required keys existence","",""
"","5","should filter by clothing category","Category Tab","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","category filtering","",""
"","5","should have translation for product: ジーンズ","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","product names translation","",""
"","5","should sort filtered category by price low to high","Category Tab","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","category with sort combination","",""
"","9","Safe alternative: textContent does not execute scripts","WSTG-INPV-02: DOM-based XSS Testing","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","innerHTML Sink Analysis","",""
"","7","should update cart quantity","AppState","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","cart management","",""
"","4","Document: Why SRI is important","WSTG-CONF-01: CDN Integrity Testing","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","SRI Best Practices","",""
"","13","should have username key in both languages","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","required keys existence","",""
"","12","should preserve existing orders when creating new order","AppState","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","order management","",""
"","5","should return empty when search term does not match category","Category Tab","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","category with search combination","",""
"","","VULNERABILITY: Order history with PII can be stored","WSTG-CLNT-01: localStorage Security Testing","Tue Feb 10 03:03:54 UTC 2026","skipped","","","Sensitive Data Exposure","",""
"","4","should have favorite_memo key in both languages","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","required keys existence","",""
"","15","should create order with cart items","AppState","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","order management","",""
"","9","Missing localStorage items are handled","WSTG-CONF-02: Error Handling Testing","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","localStorage Error Handling","",""
"","25","VULNERABLE: Todo input accepts and stores XSS payload: <svg onload=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","Todo/Memo Input - XSS Vectors","",""
"","15","should load data from namespaced localStorage keys","AppState","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","constructor and initialization","",""
"","4","should have login_success key in both languages","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","required keys existence","",""
"","","VULNERABILITY: User preferences stored without protection","WSTG-CLNT-01: localStorage Security Testing","Tue Feb 10 03:03:54 UTC 2026","skipped","","","Sensitive Data Exposure","",""
"","4","should have sort_name key in both languages","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","required keys existence","",""
"","","VULNERABLE: Order stores shipping info without sanitization","WSTG-INPV-01: Stored XSS Testing","Tue Feb 10 03:03:54 UTC 2026","skipped","","","Shipping Information - XSS Vectors","",""
"","7","should have appropriate Japanese translations","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","translation quality","",""
"","21","Security Recommendation: textContent should be used instead of innerHTML","WSTG-INPV-01: Stored XSS Testing","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","Todo/Memo Input - XSS Vectors","",""
"","6","Example: Session-based storage pattern","WSTG-CLNT-01: localStorage Security Testing","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","Remediation Recommendations","",""
"","75","should initialize with default values","AppState","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","constructor and initialization","",""
"","7","should filter products by category","AppState","Tue Feb 10 03:03:54 UTC 2026","passed","Tue Feb 10 03:03:54 UTC 2026","","product filtering","",""
"","5","GOOD: Logout clears currentUser","WSTG-ATHN-02: Password Storage Testing","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","Logout Security","",""
"","3","should have translation for product: スニーカー","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","product names translation","",""
"","4","should have sort_price_high key in both languages","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","required keys existence","",""
"","8","should have add_to_cart key in both languages","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","required keys existence","",""
"","4","should have cart_empty key in both languages","i18n translation data","Tue Feb 10 03:03:55 UTC 2026","passed","Tue Feb 10 03:03:55 UTC 2026","","required keys existence","",""
