"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","should set category using setCategory method","Category Tab","Tue Dec 23 14:59:59 UTC 2025","passed","Tue Dec 23 14:59:59 UTC 2025","","currentCategory state","",""
"","16","should login with correct credentials","AppState","Tue Dec 23 14:59:58 UTC 2025","passed","Tue Dec 23 14:59:58 UTC 2025","","authentication","",""
"","13","should return products with required properties","Recommended Products","Tue Dec 23 14:59:59 UTC 2025","passed","Tue Dec 23 14:59:59 UTC 2025","","getRecommendedProducts","",""
"","10","Missing localStorage items are handled","WSTG-CONF-02: Error Handling Testing","Tue Dec 23 14:59:58 UTC 2025","passed","Tue Dec 23 14:59:58 UTC 2025","","localStorage Error Handling","",""
"","5","localStorage is accessible via JavaScript","WSTG-ATHN-02: Password Storage Testing","Tue Dec 23 14:59:59 UTC 2025","passed","Tue Dec 23 14:59:59 UTC 2025","","Sensitive Data in localStorage","",""
"","3","should have same product names in both languages","i18n translation data","Tue Dec 23 14:59:58 UTC 2025","passed","Tue Dec 23 14:59:58 UTC 2025","","key consistency","",""
"","17","should sort products by price (high to low)","AppState","Tue Dec 23 14:59:58 UTC 2025","passed","Tue Dec 23 14:59:58 UTC 2025","","product filtering","",""
"","5","should save order to localStorage","AppState","Tue Dec 23 14:59:58 UTC 2025","passed","Tue Dec 23 14:59:58 UTC 2025","","order management","",""
"","9","should return original name when language is Japanese","UIManager","Tue Dec 23 14:59:58 UTC 2025","passed","Tue Dec 23 14:59:58 UTC 2025","","product name translation","",""
"","","VULNERABILITY: Negative quantity can be set","WSTG-BUSL-01: Cart Manipulation Testing","Tue Dec 23 14:59:59 UTC 2025","skipped","","","Quantity Manipulation","",""
"","4","should have shopping_cart key in both languages","i18n translation data","Tue Dec 23 14:59:59 UTC 2025","passed","Tue Dec 23 14:59:59 UTC 2025","","required keys existence","",""
"","5","FIXED: Font Awesome has SRI attributes","WSTG-CONF-01: CDN Integrity Testing","Tue Dec 23 14:59:58 UTC 2025","passed","Tue Dec 23 14:59:58 UTC 2025","","Font Awesome CDN","",""
"","8","should remove existing message before showing new one","UIManager","Tue Dec 23 14:59:58 UTC 2025","passed","Tue Dec 23 14:59:58 UTC 2025","","message display","",""
"","8","should have both ja and en languages","i18n translation data","Tue Dec 23 14:59:58 UTC 2025","passed","Tue Dec 23 14:59:58 UTC 2025","","structure validation","",""
"","4","should have translation for product: スマートフォン","i18n translation data","Tue Dec 23 14:59:59 UTC 2025","passed","Tue Dec 23 14:59:59 UTC 2025","","product names translation","",""
