"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","VULNERABILITY: Session can be created without authentication","WSTG-SESS-01: Session Management Testing","Fri Jan 23 02:41:48 UTC 2026","skipped","","","Session Token Analysis","",""
"","7","FIXED: escapeHTML properly escapes img onerror","WSTG-INPV-01: Stored XSS Testing","Fri Jan 23 02:41:47 UTC 2026","passed","Fri Jan 23 02:41:47 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","6","Attribute encoding prevents attribute injection","WSTG-INPV-02: DOM-based XSS Testing","Fri Jan 23 02:41:48 UTC 2026","passed","Fri Jan 23 02:41:48 UTC 2026","","Remediation Patterns","",""
"","23","should switch language and update UI","UIManager","Fri Jan 23 02:41:47 UTC 2026","passed","Fri Jan 23 02:41:47 UTC 2026","","language switching","",""
"","4","should have memo_deleted key in both languages","i18n translation data","Fri Jan 23 02:41:48 UTC 2026","passed","Fri Jan 23 02:41:48 UTC 2026","","required keys existence","",""
"","28","innerHTML with user-controlled data creates XSS risk","WSTG-INPV-02: DOM-based XSS Testing","Fri Jan 23 02:41:48 UTC 2026","passed","Fri Jan 23 02:41:48 UTC 2026","","innerHTML Sink Analysis","",""
"","7","should filter by electronics category","Category Tab","Fri Jan 23 02:41:48 UTC 2026","passed","Fri Jan 23 02:41:48 UTC 2026","","category filtering","",""
"","7","should filter by clothing category","Category Tab","Fri Jan 23 02:41:48 UTC 2026","passed","Fri Jan 23 02:41:48 UTC 2026","","category filtering","",""
"As a user browsing the product catalog
  I want to navigate products by category tabs
  So that I can easily find products in specific categories","3219","Click Electronics tab filters products","","Fri Jan 23 02:43:23 UTC 2026","passed","Fri Jan 23 02:43:26 UTC 2026","","","",""
"","7","GOOD: Source code should not contain sensitive comments","WSTG-CONF-02: Error Handling Testing","Fri Jan 23 02:41:48 UTC 2026","passed","Fri Jan 23 02:41:48 UTC 2026","","Information Disclosure","",""
"","5","should have products in all categories","Category Tab","Fri Jan 23 02:41:48 UTC 2026","passed","Fri Jan 23 02:41:48 UTC 2026","","category product counts","",""
"","","VULNERABILITY: No session token - uses localStorage JSON object only","WSTG-SESS-01: Session Management Testing","Fri Jan 23 02:41:48 UTC 2026","skipped","","","Session Token Analysis","",""
