"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","VULNERABILITY: No session token randomness","WSTG-SESS-01: Session Management Testing","Mon Jan 05 02:48:44 UTC 2026","skipped","","","Session Token Analysis","",""
"","8","should add product to cart","AppState","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","cart management","",""
"","7","Order validation function should check all fields","WSTG-BUSL-02: Checkout Bypass Testing","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","Remediation Recommendations","",""
"","","VULNERABILITY: No session token - relies on localStorage flag","WSTG-ATHN-02: Password Storage Testing","Mon Jan 05 02:48:45 UTC 2026","skipped","","","Session Token Security","",""
"","","VULNERABILITY: Application uses hardcoded credentials","WSTG-ATHN-01: Authentication Credentials Testing","Mon Jan 05 02:48:45 UTC 2026","skipped","","","Hardcoded Credentials","",""
"","17","should sort products by price (high to low)","AppState","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","product filtering","",""
"","3","should have delete key in both languages","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","required keys existence","",""
"","14","should update cart quantity","AppState","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","cart management","",""
"","9","Example: Session with expiration","WSTG-SESS-01: Session Management Testing","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","Remediation Recommendations","",""
"As a user
  I want to log into the ShopTodo application
  So that I can access the dashboard and manage my shopping and todos","5325","Successful logout","","Mon Jan 05 02:50:56 UTC 2026","passed","Mon Jan 05 02:51:01 UTC 2026","","","",""
"","","VULNERABILITY: No session timeout implemented","WSTG-SESS-01: Session Management Testing","Mon Jan 05 02:48:44 UTC 2026","skipped","","","Session Timeout","",""
"","6","Event handler payload should not execute: <div onmouseover=""alert(1)"">hover me</div>","WSTG-INPV-02: DOM-based XSS Testing","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","Event Handler Injection","",""
"","4","should have translation for product: スマートフォン","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","product names translation","",""
"","","VULNERABILITY: No session token - uses localStorage JSON object only","WSTG-SESS-01: Session Management Testing","Mon Jan 05 02:48:44 UTC 2026","skipped","","","Session Token Analysis","",""
"","4","should have add key in both languages","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","required keys existence","",""
"","2","should return the first product from each category","Recommended Products","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","getRecommendedProducts","",""
"","6","should load orders from localStorage","AppState","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","order management","",""
"","14","FIXED: escapeHTML properly escapes script tags","WSTG-INPV-01: Stored XSS Testing","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","3","should have translation for product: スニーカー","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","product names translation","",""
"","5","should set language and save to storage","AppState","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","language management","",""
"","10","should sort filtered category by price high to low","Category Tab","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","category with sort combination","",""
"","6","should sort products by name","AppState","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","product filtering","",""
"","17","should not add non-existent product","AppState","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","cart management","",""
"","6","FIXED: escapeHTML preserves normal text","WSTG-INPV-01: Stored XSS Testing","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","4","SQL injection in credentials does not cause errors","WSTG-ATHN-01: Authentication Credentials Testing","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","Credential Validation","",""
"","8","Invalid login credentials do not expose internal errors","WSTG-CONF-02: Error Handling Testing","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","Invalid Input Handling","",""
"","24","Example: Session-based storage pattern","WSTG-CLNT-01: localStorage Security Testing","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","Remediation Recommendations","",""
"","15","should load data from localStorage","AppState","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","constructor and initialization","",""
"","12","should return original name when language is Japanese","UIManager","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","product name translation","",""
"","6","DOMPurify-like sanitization removes dangerous elements","WSTG-INPV-02: DOM-based XSS Testing","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","Remediation Patterns","",""
"","22","Document CDN stylesheets SRI status","WSTG-CONF-01: CDN Integrity Testing","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","External Stylesheet Integrity","",""
"","","VULNERABILITY: All data stored in localStorage persists indefinitely","WSTG-CLNT-01: localStorage Security Testing","Mon Jan 05 02:48:45 UTC 2026","skipped","","","Data Persistence Risks","",""
"","6","should have title key in both languages","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","required keys existence","",""
"","","Cart total reflects tampered prices","WSTG-BUSL-01: Cart Manipulation Testing","Mon Jan 05 02:48:45 UTC 2026","skipped","","","Price Tampering via localStorage","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","4069","Remove item from cart","","Mon Jan 05 02:50:11 UTC 2026","passed","Mon Jan 05 02:50:15 UTC 2026","","","",""
"","27","Data persists across browser sessions","WSTG-CLNT-01: localStorage Security Testing","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","Data Persistence Risks","",""
"","6","should not add empty todo","AppState","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","todo management","",""
"","4","should have translation for product: キッチン用品セット","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","product names translation","",""
"","16","should clear cart after creating order","AppState","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","order management","",""
"","5","should have appropriate English translations","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","translation quality","",""
"","3","should have translation for product: プログラミング入門書","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","product names translation","",""
"","5","Data may persist after logout (by design)","WSTG-ATHN-02: Password Storage Testing","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","Logout Security","",""
"","16","VULNERABLE: innerHTML renders todo text without sanitization","WSTG-INPV-01: Stored XSS Testing","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","Todo/Memo Input - XSS Vectors","",""
"","6","should sort filtered category by name","Category Tab","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","category with sort combination","",""
"","4","should have consistent message types","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","message consistency","",""
"","4","should have search_placeholder key in both languages","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","required keys existence","",""
"","4","should have checkout_success key in both languages","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","required keys existence","",""
"","15","FIXED: escapeHTML properly escapes img onerror","WSTG-INPV-01: Stored XSS Testing","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","XSS Mitigation - escapeHTML Function","",""
"","5","should have correct total when summing all categories","Category Tab","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","category product counts","",""
"","4","should have memo_added key in both languages","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","required keys existence","",""
"","6","Check for verbose console logging","WSTG-CONF-02: Error Handling Testing","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","Debug Mode Detection","",""
"","5","should have same product names in both languages","i18n translation data","Mon Jan 05 02:48:45 UTC 2026","passed","Mon Jan 05 02:48:45 UTC 2026","","key consistency","",""
"","6","should translate category names","UIManager","Mon Jan 05 02:48:44 UTC 2026","passed","Mon Jan 05 02:48:44 UTC 2026","","category name translation","",""
"As a multilingual user
  I want to switch between English and Japanese
  So that I can use the application in my preferred language","3258","Switch language to English","","Mon Jan 05 02:50:48 UTC 2026","passed","Mon Jan 05 02:50:51 UTC 2026","","","",""
