"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","should set category using setCategory method","Category Tab","Tue Dec 23 14:47:21 UTC 2025","passed","Tue Dec 23 14:47:21 UTC 2025","","currentCategory state","",""
"","4","Server-side validation pattern","WSTG-BUSL-01: Cart Manipulation Testing","Tue Dec 23 14:47:21 UTC 2025","passed","Tue Dec 23 14:47:21 UTC 2025","","Remediation Recommendations","",""
"","8","should have translation for product: ジーンズ","i18n translation data","Tue Dec 23 14:47:21 UTC 2025","passed","Tue Dec 23 14:47:21 UTC 2025","","product names translation","",""
"","12","VULNERABLE: innerHTML renders todo text without sanitization","WSTG-INPV-01: Stored XSS Testing","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","Todo/Memo Input - XSS Vectors","",""
"","7","should return translation for Japanese","UIManager","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","translation helper","",""
"","25","should translate elements with data-i18n attribute","UIManager","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","language switching","",""
"","4","should have translation for product: スマートフォン","i18n translation data","Tue Dec 23 14:47:21 UTC 2025","passed","Tue Dec 23 14:47:21 UTC 2025","","product names translation","",""
"","14","should reject login with incorrect password","AppState","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","authentication","",""
"","3","should have consistent message types","i18n translation data","Tue Dec 23 14:47:21 UTC 2025","passed","Tue Dec 23 14:47:21 UTC 2025","","message consistency","",""
"As a logged-in user
  I want to manage items in my shopping cart
  So that I can prepare for checkout","3199","Add a product to the cart","","Tue Dec 23 14:48:35 UTC 2025","passed","Tue Dec 23 14:48:38 UTC 2025","","","",""
"","19","should return English name when language is English","UIManager","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","product name translation","",""
"","7","should logout and clear data","AppState","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","authentication","",""
"","44","Invalid product ID does not throw errors","WSTG-CONF-02: Error Handling Testing","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","Invalid Input Handling","",""
"","14","VULNERABLE: Todo input accepts and stores XSS payload: <svg onload=alert(1)>","WSTG-INPV-01: Stored XSS Testing","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","Todo/Memo Input - XSS Vectors","",""
"","5","SQL injection in credentials does not cause errors","WSTG-ATHN-01: Authentication Credentials Testing","Tue Dec 23 14:47:21 UTC 2025","passed","Tue Dec 23 14:47:21 UTC 2025","","Credential Validation","",""
"","6","VULNERABLE: User profile displayName accepts HTML","WSTG-INPV-01: Stored XSS Testing","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","User Profile - XSS Vectors","",""
"","27","GOOD: Logout clears currentUser","WSTG-SESS-01: Session Management Testing","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","Logout Functionality","",""
"","11","Event handler payload should not execute: <div onmouseover=""alert(1)"">hover me</div>","WSTG-INPV-02: DOM-based XSS Testing","Tue Dec 23 14:47:21 UTC 2025","passed","Tue Dec 23 14:47:21 UTC 2025","","Event Handler Injection","",""
"","7","PARTIAL: User data may persist after logout","WSTG-SESS-01: Session Management Testing","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","Logout Functionality","",""
"","19","should have both ja and en languages","i18n translation data","Tue Dec 23 14:47:20 UTC 2025","passed","Tue Dec 23 14:47:20 UTC 2025","","structure validation","",""
